step,Train/mean_reward,Train/mean_episode_length,Loss/value_function,Loss/surrogate,Loss/learning_rate,Policy/mean_noise_std,Episode_Reward/motion_body_pos,Episode_Reward/motion_body_ori,Episode_Reward/motion_body_lin_vel,Episode_Reward/motion_body_ang_vel,Episode_Reward/motion_global_root_pos,Episode_Reward/motion_global_root_ori,Episode_Reward/action_rate_l2,Episode_Reward/joint_limit,Episode_Reward/self_collisions,Metrics/motion/error_anchor_pos,Metrics/motion/error_anchor_rot,Metrics/motion/error_body_pos,Metrics/motion/error_body_rot,Metrics/motion/error_joint_pos,Episode_Termination/time_out,Episode_Termination/anchor_pos,Episode_Termination/anchor_ori,Perf/total_fps
2,-1.2220646142959595,11.279999732971191,0.5575252175331116,-0.01319369301199913,0.00014814814494457096,0.9935895800590515,0.019424302503466606,0.006890498101711273,0.0067389244213700294,0.0003465949557721615,0.009852450340986252,0.006500115152448416,-0.12801623344421387,-0.005791439674794674,-0.05037185177206993,0.14083538949489594,0.4191316068172455,0.1431165188550949,0.6048457622528076,1.9469115734100342,0.0,2.2916667461395264,0.6666666865348816,93883.0
5,-1.1561014652252197,11.319999694824219,0.4027325212955475,-0.009258432313799858,9.999999747378752e-06,0.9878052473068237,0.018691375851631165,0.0067094168625772,0.0062468815594911575,0.0003279519733041525,0.009485937654972076,0.0063532255589962006,-0.1200757622718811,-0.005614779889583588,-0.03358110412955284,0.13970038294792175,0.4094141125679016,0.14256945252418518,0.601552426815033,1.960387945175171,0.0,2.25,0.5416666865348816,94684.0
7,-0.9348428249359131,10.859999656677246,0.36331477761268616,-0.008628524839878082,2.2500000341096893e-05,0.9851894974708557,0.017881538718938828,0.006551771424710751,0.005736898630857468,0.0002956814714707434,0.009139630943536758,0.006193934939801693,-0.11200736463069916,-0.005371466279029846,-0.022723598405718803,0.13485583662986755,0.3985738158226013,0.14129747450351715,0.5974240303039551,1.965898871421814,0.0,1.375,0.6666666865348816,93838.0
15,-0.5992048382759094,8.880000114440918,0.07207666337490082,-0.013903497718274593,0.00017085937724914402,0.961091935634613,0.01524378638714552,0.005773069337010384,0.004052699543535709,0.00019076827447861433,0.007907640188932419,0.005391694605350494,-0.08530211448669434,-0.0038409323897212744,-0.007518896367400885,0.12004965543746948,0.38849329948425293,0.13505971431732178,0.5961878299713135,1.9702377319335938,0.0,0.7916666865348816,0.8333333730697632,97001.0
16,-0.4562578797340393,8.279999732971191,0.09963241219520569,-0.010189326480031013,5.062499985797331e-05,0.957166314125061,0.015000875107944012,0.0056984564289450645,0.003951359074562788,0.00018331198953092098,0.007783000823110342,0.005298867356032133,-0.08226951956748962,-0.003733886405825615,-0.006980550475418568,0.118128702044487,0.38888299465179443,0.13384228944778442,0.59815514087677,1.969916582107544,0.0,0.6666666865348816,0.6666666865348816,94601.0
17,-0.5797107815742493,9.170000076293945,0.0814090371131897,-0.011980989947915077,0.0002562890585977584,0.9517011642456055,0.014804789796471596,0.005644673015922308,0.003829787950962782,0.00017559577827341855,0.007702670991420746,0.005256178788840771,-0.0798521488904953,-0.003681871807202697,-0.007048038765788078,0.1165585145354271,0.38855844736099243,0.13349740207195282,0.5977383255958557,1.972588300704956,0.0,0.625,0.75,95395.0
21,-0.44966772198677063,8.270000457763672,0.05153994262218475,-0.013287082314491272,0.00017085937724914402,0.9334262609481812,0.014269411563873291,0.005530610680580139,0.0035421920474618673,0.00016230896289926022,0.0074348971247673035,0.00508125638589263,-0.07162551581859589,-0.0031964764930307865,-0.0053569721058011055,0.11263861507177353,0.3837571144104004,0.1308627426624298,0.5970795154571533,1.9563897848129272,0.0,0.4166666865348816,0.3333333432674408,96962.0
22,-0.5322628617286682,8.100000381469727,0.07231336832046509,-0.008663718588650227,9.999999747378752e-06,0.9293313026428223,0.014111736789345741,0.005483628716319799,0.003458858234807849,0.00015742998220957816,0.00736090075224638,0.0050405580550432205,-0.06952770799398422,-0.00302354758605361,-0.004973713308572769,0.11164423823356628,0.38191133737564087,0.13041386008262634,0.5955764055252075,1.9570446014404297,0.0,0.5833333730697632,0.25,97819.0
23,-0.38914191722869873,8.0600004196167,0.07263342291116714,-0.006815345957875252,0.00017085937724914402,0.9262775182723999,0.013887445442378521,0.0054380642250180244,0.0033658607862889767,0.00015355204232037067,0.007246881723403931,0.004998047836124897,-0.06710784137248993,-0.0028068027459084988,-0.004855995997786522,0.10942614078521729,0.3763695955276489,0.12864530086517334,0.5932108163833618,1.9532043933868408,0.0,0.4583333432674408,0.5833333730697632,97172.0
28,-0.32648545503616333,7.380000114440918,0.02645242214202881,-0.014218014664947987,0.00017085937724914402,0.9003844857215881,0.013458145782351494,0.00532916747033596,0.003136932849884033,0.0001448756956961006,0.007031963672488928,0.004856371320784092,-0.05952058732509613,-0.0024203965440392494,-0.0038530591409653425,0.10675482451915741,0.3728627562522888,0.1268540620803833,0.5933613181114197,1.9612884521484375,0.0,0.5,0.0416666679084301,98096.0
