step,Episode_Reward_action_rate_l2,Episode_Reward_joint_limit,Episode_Reward_motion_body_ang_vel,Episode_Reward_motion_body_lin_vel,Episode_Reward_motion_body_ori,Episode_Reward_motion_body_pos,Episode_Reward_motion_global_root_ori,Episode_Reward_motion_global_root_pos,Episode_Reward_self_collisions,Episode_Termination_anchor_ori,Episode_Termination_anchor_pos,Episode_Termination_time_out,Loss_learning_rate,Loss_surrogate,Loss_value_function,Metrics_motion_error_anchor_pos,Metrics_motion_error_anchor_rot,Metrics_motion_error_body_pos,Metrics_motion_error_body_rot,Metrics_motion_error_joint_pos,Perf_total_fps,Policy_mean_noise_std,Train_mean_episode_length,Train_mean_reward
5013,-0.2536841332912445,-0.0015549486270174384,0.8455173373222351,0.9323662519454956,0.8858730792999268,0.978367030620575,0.48523300886154175,0.4179028272628784,-0.0314614363014698,0.0,0.0,8.25,5.062499985797331e-05,-0.008097652345895767,0.004445438273251057,0.11888697743415833,0.05785512551665306,0.03990784287452698,0.12103237956762314,0.5244176387786865,137623.0,0.19781336188316345,500.0,42.568870544433594
5014,-0.2556348443031311,-0.001646579010412097,0.8428788185119629,0.9294666647911072,0.885382354259491,0.9780206084251404,0.48464834690093994,0.4190285801887512,-0.03414478525519371,0.0,0.0,8.166666984558105,5.062499985797331e-05,-0.008599704131484032,0.004347075242549181,0.12087550759315491,0.057335417717695236,0.03928451985120773,0.11923430860042572,0.520199716091156,138244.0,0.1977768838405609,500.0,42.526546478271484
5015,-0.256301611661911,-0.001724292989820242,0.8400336503982544,0.9270905256271362,0.8821583986282349,0.975897490978241,0.4832659661769867,0.41540712118148804,-0.03882899880409241,0.0,0.0,8.0,5.062499985797331e-05,-0.006903097033500671,0.006694601383060217,0.13375958800315857,0.061612486839294434,0.04145434498786926,0.12340059131383896,0.5341051816940308,138786.0,0.1977842003107071,498.75,42.226741790771484
5018,-0.2520453929901123,-0.0015084625920280814,0.8461387157440186,0.9343249201774597,0.8862173557281494,0.9783776998519897,0.48512396216392517,0.422469824552536,-0.03768730163574219,0.0,0.0,8.416666984558105,5.062499985797331e-05,-0.0070058247074484825,0.004776408895850182,0.10913372039794922,0.0613703578710556,0.04010642692446709,0.11933460831642151,0.5112926363945007,138020.0,0.1978091597557068,500.0,42.560543060302734
5019,-0.2561253011226654,-0.001667293719947338,0.8427585959434509,0.9297566413879395,0.8849633932113647,0.9778845310211182,0.48419278860092163,0.4162040948867798,-0.034454651176929474,0.0,0.0,8.083333969116211,3.3749998692655936e-05,-0.005755126476287842,0.00586302625015378,0.12197589874267578,0.05877212807536125,0.039179861545562744,0.1198623776435852,0.5177689790725708,138025.0,0.19782643020153046,500.0,42.5537109375
5021,-0.2563886344432831,-0.0015786461299285293,0.8431752920150757,0.9299565553665161,0.88582444190979,0.9779750108718872,0.484853595495224,0.41602426767349243,-0.03294865041971207,0.0,0.0,7.75,3.3749998692655936e-05,-0.006005749572068453,0.007005554623901844,0.113409623503685,0.06261592358350754,0.04084368422627449,0.12276297062635422,0.5228737592697144,138911.0,0.1979217678308487,500.0,42.44743728637695
5023,-0.2564610242843628,-0.0020501804538071156,0.8395743370056152,0.9281702041625977,0.8840681314468384,0.9761199355125427,0.4837953746318817,0.4174284338951111,-0.0334029421210289,0.0,0.0416666679084301,6.958333492279053,7.593750342493877e-05,-0.008854806423187256,0.005092507228255272,0.12176661938428879,0.06238908693194389,0.04236717149615288,0.12214390933513641,0.5307246446609497,138609.0,0.19804127514362335,497.8900146484375,42.2338752746582
5025,-0.25498929619789124,-0.0015165552031248808,0.8434721231460571,0.9306893348693848,0.8859118223190308,0.9780682921409607,0.4852226674556732,0.42368125915527344,-0.03810194879770279,0.0,0.0,8.5,5.062499985797331e-05,-0.00789264403283596,0.004889944102615118,0.12131961435079575,0.060307323932647705,0.040418677031993866,0.12165876477956772,0.5243908166885376,138351.0,0.19812245666980743,500.0,42.62244415283203
5027,-0.25803619623184204,-0.0015677334740757942,0.8411438465118408,0.9286630153656006,0.88588947057724,0.9780599474906921,0.4849080741405487,0.41470611095428467,-0.02989044040441513,0.0,0.0,8.583333969116211,3.3749998692655936e-05,-0.007695015054196119,0.005583645310252905,0.1170923113822937,0.06047004461288452,0.04024990275502205,0.11956864595413208,0.5236822366714478,138532.0,0.19827327132225037,500.0,42.41874313354492
5030,-0.25510817766189575,-0.0013039190089330077,0.8440439105033875,0.9310406446456909,0.8865408897399902,0.9782409071922302,0.4849940240383148,0.41934165358543396,-0.03442515805363655,0.0,0.0,9.041666984558105,5.062499985797331e-05,-0.00891890749335289,0.005047117359936237,0.12014356255531311,0.060315992683172226,0.04011516273021698,0.12080378830432892,0.5217621326446533,138026.0,0.19829201698303223,500.0,42.52610778808594
5031,-0.2573310434818268,-0.001790488138794899,0.8393558859825134,0.9261800646781921,0.8823404312133789,0.9749612212181091,0.48321399092674255,0.415082186460495,-0.03880072385072708,0.0,0.0,8.583333969116211,5.062499985797331e-05,-0.007436245214194059,0.005849555134773254,0.12351824343204498,0.05653442442417145,0.041839130222797394,0.1220032200217247,0.5301693081855774,138006.0,0.19834206998348236,497.1600036621094,42.05653381347656
5034,-0.257129967212677,-0.0014253798872232437,0.8431581854820251,0.9305858612060547,0.8846701383590698,0.9779371023178101,0.48468416929244995,0.41959619522094727,-0.039227843284606934,0.0,0.0,7.75,7.593750342493877e-05,-0.008706575259566307,0.006263005547225475,0.1254504919052124,0.06279531121253967,0.040684737265110016,0.12020467221736908,0.5238391160964966,137714.0,0.19841627776622772,500.0,42.378578186035156
5035,-0.25684428215026855,-0.001874415553174913,0.8408250212669373,0.9283851385116577,0.8849708437919617,0.976777195930481,0.4840582013130188,0.4173758625984192,-0.030900074169039726,0.0,0.0,8.416666984558105,5.062499985797331e-05,-0.00766361178830266,0.005120941437780857,0.11878605931997299,0.060017745941877365,0.040274135768413544,0.1213090717792511,0.5233745574951172,138405.0,0.19850000739097595,500.0,42.422054290771484
5036,-0.25608816742897034,-0.001489950343966484,0.8431531190872192,0.9312276840209961,0.8859947919845581,0.977957010269165,0.48456454277038574,0.4211260676383972,-0.03478117287158966,0.0,0.0,8.125,7.593750342493877e-05,-0.008875430561602116,0.005665613804012537,0.12262527644634247,0.05435863137245178,0.040015216916799545,0.11758534610271454,0.5080941915512085,138038.0,0.19849935173988342,500.0,42.46166229248047
5039,-0.2571328580379486,-0.0015560712199658155,0.8410574197769165,0.9299567937850952,0.8849548101425171,0.9776638746261597,0.48457640409469604,0.41692036390304565,-0.03842349350452423,0.0,0.0,8.166666984558105,5.062499985797331e-05,-0.008973130024969578,0.005084552802145481,0.11812606453895569,0.06141058728098869,0.04036896675825119,0.12023524940013885,0.5211398601531982,137601.0,0.1985855996608734,500.0,42.314754486083984
5040,-0.2584311366081238,-0.0014830927830189466,0.8425652384757996,0.9294154047966003,0.8859801292419434,0.9781696200370789,0.4850772023200989,0.4234968423843384,-0.0361899733543396,0.0,0.0,8.083333969116211,7.593750342493877e-05,-0.009042376652359962,0.00498160207644105,0.11958762258291245,0.0600304901599884,0.04482264444231987,0.12371022999286652,0.521491527557373,138156.0,0.1985619217157364,500.0,42.49619674682617
5042,-0.25749725103378296,-0.001962369540706277,0.835027813911438,0.9221502542495728,0.8804451823234558,0.9718155264854431,0.48136913776397705,0.41783201694488525,-0.030701976269483566,0.0,0.0,8.333333969116211,7.593750342493877e-05,-0.00854616891592741,0.005228022579103708,0.11256059259176254,0.057490985840559006,0.04117605835199356,0.12375535815954208,0.5227452516555786,138029.0,0.19868910312652588,500.0,42.44680404663086
5043,-0.2589304447174072,-0.001580588286742568,0.8412780165672302,0.9298049807548523,0.8857325911521912,0.977879524230957,0.48460206389427185,0.41900867223739624,-0.03663834556937218,0.0,0.0,8.541666984558105,7.593750342493877e-05,-0.008794469758868217,0.00491293054074049,0.12717139720916748,0.05851693078875542,0.04088772088289261,0.11929722875356674,0.5191449522972107,138273.0,0.19863584637641907,500.0,42.387386322021484
5045,-0.258182555437088,-0.0016745971515774727,0.8418172597885132,0.929031252861023,0.8873590230941772,0.9779142141342163,0.48532241582870483,0.42401689291000366,-0.03580770641565323,0.0,0.0,7.9166669845581055,3.3749998692655936e-05,-0.006105307023972273,0.00604733731597662,0.1186676025390625,0.057516586035490036,0.040935978293418884,0.11892025172710419,0.5143576860427856,138059.0,0.1988537609577179,500.0,42.61310577392578
5046,-0.2577470541000366,-0.001458341139368713,0.8425606489181519,0.9306882619857788,0.8871819376945496,0.9782487750053406,0.48484504222869873,0.42549943923950195,-0.03062089905142784,0.0,0.0,8.541666984558105,7.593750342493877e-05,-0.009391783736646175,0.004585871938616037,0.1169055700302124,0.059894125908613205,0.03978569805622101,0.11910941451787949,0.5054113864898682,138417.0,0.19884881377220154,500.0,42.56574630737305
5047,-0.2582376301288605,-0.0015175219159573317,0.8418075442314148,0.9303795695304871,0.8872184753417969,0.9783592224121094,0.4856985807418823,0.41870543360710144,-0.033446304500103,0.0,0.0,7.708333492279053,0.00011390625149942935,-0.009577760472893715,0.004878723993897438,0.1108986958861351,0.059492629021406174,0.039604924619197845,0.1177176758646965,0.5099636316299438,136856.0,0.19889149069786072,500.0,42.400386810302734
5048,-0.25843870639801025,-0.0015042334562167525,0.8423700332641602,0.9298276901245117,0.8868846893310547,0.9780198335647583,0.48549771308898926,0.41471385955810547,-0.03244887292385101,0.0,0.0,8.125,0.00011390625149942935,-0.009134765714406967,0.00446692667901516,0.12335805594921112,0.05714430660009384,0.03904598578810692,0.11947718262672424,0.5202733874320984,138442.0,0.19892051815986633,500.0,42.35018539428711
5049,-0.2587326765060425,-0.001659701461903751,0.8416938781738281,0.9298210144042969,0.8869756460189819,0.9784123301506042,0.4850701689720154,0.41943642497062683,-0.03514904901385307,0.0,0.0,8.416666984558105,7.593750342493877e-05,-0.009953965432941914,0.004615257494151592,0.11315438151359558,0.055044885724782944,0.03961379826068878,0.12083064019680023,0.5240787267684937,138572.0,0.19905951619148254,500.0,42.46170425415039
5050,-0.25831106305122375,-0.0015258187195286155,0.8415634632110596,0.9298493266105652,0.8864144086837769,0.9781049489974976,0.48456186056137085,0.41863203048706055,-0.03657273203134537,0.0,0.0,8.791666984558105,5.062499985797331e-05,-0.007748493459075689,0.004783952608704567,0.11979665607213974,0.06307266652584076,0.04004017263650894,0.12019743770360947,0.522090494632721,138441.0,0.1991105079650879,500.0,42.32509994506836
5052,-0.2599922716617584,-0.0022425721399486065,0.8412069082260132,0.9289447665214539,0.8853343725204468,0.9777135848999023,0.48445796966552734,0.41617339849472046,-0.03302035108208656,0.0,0.0,8.25,5.062499985797331e-05,-0.0076500349678099155,0.004999424796551466,0.11580400168895721,0.0566549114882946,0.039501726627349854,0.12077592313289642,0.5141799449920654,138371.0,0.19893795251846313,500.0,42.36038589477539
5053,-0.25870829820632935,-0.001706606475636363,0.8432833552360535,0.9317165613174438,0.8877871036529541,0.978583037853241,0.4854387640953064,0.42133402824401855,-0.030282234773039818,0.0,0.0,8.625,5.062499985797331e-05,-0.008299949578940868,0.005345917772501707,0.11522840708494186,0.06059039756655693,0.040344566106796265,0.12228082865476608,0.5219784379005432,138047.0,0.199166938662529,500.0,42.38212585449219
5054,-0.2606363892555237,-0.0020732299890369177,0.8400299549102783,0.9284933805465698,0.8870896100997925,0.9782928228378296,0.48496827483177185,0.4170931279659271,-0.03946952521800995,0.0,0.0,8.583333969116211,5.062499985797331e-05,-0.007872872985899448,0.005058410577476025,0.11957067251205444,0.057151250541210175,0.039184197783470154,0.11973665654659271,0.5126022100448608,138967.0,0.19922298192977905,500.0,42.44403076171875
5056,-0.2596076428890228,-0.0016198826488107443,0.8412714004516602,0.9295382499694824,0.8869625329971313,0.9782645106315613,0.4852582812309265,0.4188768267631531,-0.030520979315042496,0.0,0.0,7.958333492279053,7.593750342493877e-05,-0.009144668467342854,0.005162052810192108,0.13033151626586914,0.06306247413158417,0.03926808014512062,0.12089063972234726,0.5167124271392822,138722.0,0.19919778406620026,500.0,42.55862045288086
5058,-0.25843262672424316,-0.0016758737619966269,0.8422576785087585,0.9309695959091187,0.886931300163269,0.9782990217208862,0.48506879806518555,0.42266935110092163,-0.02901337668299675,0.0,0.0,8.166666984558105,5.062499985797331e-05,-0.008523641154170036,0.005157764535397291,0.10704043507575989,0.056345175951719284,0.039402030408382416,0.1206439658999443,0.5137746334075928,137719.0,0.1989431083202362,500.0,42.539817810058594
5059,-0.25940483808517456,-0.0019181774696335196,0.841112494468689,0.9291111826896667,0.8855481147766113,0.9781579971313477,0.4846927523612976,0.42065441608428955,-0.03428422287106514,0.0,0.0,8.166666984558105,5.062499985797331e-05,-0.008626725524663925,0.0053001404739916325,0.11518064141273499,0.05768212676048279,0.03963766247034073,0.12175705283880234,0.5263601541519165,137513.0,0.19886445999145508,500.0,42.53139877319336
5060,-0.2588662803173065,-0.0019496887689456344,0.8423473834991455,0.9303693771362305,0.885675847530365,0.9785183668136597,0.4849892556667328,0.4181983470916748,-0.03948209434747696,0.0,0.0,8.291666984558105,3.3749998692655936e-05,-0.007417617365717888,0.005425804760307074,0.11989516019821167,0.057595133781433105,0.039414361119270325,0.1191115602850914,0.5104407072067261,137998.0,0.19884644448757172,500.0,42.408756256103516
5061,-0.2579137682914734,-0.0017445506528019905,0.8426332473754883,0.9305605292320251,0.8863980770111084,0.9784693717956543,0.4851357638835907,0.4173924922943115,-0.037604499608278275,0.0,0.0,7.5416669845581055,7.593750342493877e-05,-0.008963928557932377,0.004483136348426342,0.12456117570400238,0.06322891265153885,0.040681786835193634,0.12386056035757065,0.5236309766769409,138244.0,0.19890384376049042,500.0,42.55998992919922
5062,-0.25741076469421387,-0.0015858010156080127,0.8435541987419128,0.9315304160118103,0.8871122598648071,0.9787489175796509,0.4857092499732971,0.42333900928497314,-0.03465244919061661,0.0,0.0,7.2916669845581055,0.00011390625149942935,-0.00868651457130909,0.005693108309060335,0.11967160552740097,0.05740910768508911,0.03998733311891556,0.12153942883014679,0.5203055739402771,138582.0,0.1989855021238327,500.0,42.590362548828125
5063,-0.25762778520584106,-0.001614909153431654,0.8430445194244385,0.9320169687271118,0.8856407403945923,0.978432297706604,0.4846554696559906,0.4164247512817383,-0.032623834908008575,0.0,0.0,8.5,0.00011390625149942935,-0.009488966315984726,0.0057251243852078915,0.11369266360998154,0.06314658373594284,0.03980517387390137,0.12030154466629028,0.5171546339988708,138559.0,0.19896313548088074,500.0,42.36174774169922
5065,-0.2612074017524719,-0.0018693100428208709,0.8380379676818848,0.9266659617424011,0.8841187357902527,0.9776718020439148,0.4846833646297455,0.41951990127563477,-0.03567526862025261,0.0,0.0,7.333333492279053,7.593750342493877e-05,-0.008978592231869698,0.005708798300474882,0.14155811071395874,0.06183609366416931,0.041337959468364716,0.12258168309926987,0.528114378452301,138821.0,0.19891633093357086,500.0,42.37759780883789
5067,-0.25801533460617065,-0.0016732843359932303,0.8434211611747742,0.9317411184310913,0.8859027624130249,0.9786511659622192,0.4851539134979248,0.42340952157974243,-0.03685694560408592,0.0,0.0,7.7916669845581055,5.062499985797331e-05,-0.008316759951412678,0.004290969576686621,0.1281179040670395,0.0627322643995285,0.039487969130277634,0.12244588136672974,0.5246421098709106,138701.0,0.1988668143749237,500.0,42.45508575439453
5070,-0.2586419880390167,-0.0014387782430276275,0.8408424258232117,0.9298572540283203,0.8853366374969482,0.9784259796142578,0.4846643805503845,0.41883379220962524,-0.031150130555033684,0.0,0.0,8.333333969116211,3.3749998692655936e-05,-0.007092040032148361,0.004894905723631382,0.12634992599487305,0.0627102330327034,0.03992411121726036,0.12153175473213196,0.5097948908805847,138498.0,0.19893288612365723,500.0,42.32857131958008
5073,-0.25887393951416016,-0.0015675295144319534,0.8421616554260254,0.9301931262016296,0.886178195476532,0.978574275970459,0.4852105379104614,0.42160484194755554,-0.034976519644260406,0.0,0.0,7.958333492279053,3.3749998692655936e-05,-0.007329992949962616,0.004398911725729704,0.11664917320013046,0.05940284579992294,0.040169112384319305,0.12292184680700302,0.5221081376075745,138317.0,0.19870758056640625,500.0,42.47605895996094
5074,-0.260337233543396,-0.0015579259488731623,0.8396078944206238,0.9279054999351501,0.8843981623649597,0.978226363658905,0.48467835783958435,0.4175032079219818,-0.029426217079162598,0.0,0.0,8.75,7.593750342493877e-05,-0.009528758935630322,0.004655520431697369,0.12088482081890106,0.05568693205714226,0.03912825137376785,0.11857758462429047,0.5146629214286804,137582.0,0.19862546026706696,500.0,42.45808029174805
5075,-0.2589469850063324,-0.001518205157481134,0.8410341143608093,0.929973304271698,0.8853229880332947,0.978507399559021,0.48474249243736267,0.4180758595466614,-0.03380046412348747,0.0,0.0,8.791666984558105,5.062499985797331e-05,-0.007934918627142906,0.004715533461421728,0.11942514777183533,0.06198545917868614,0.041521113365888596,0.12402471154928207,0.5225279331207275,138378.0,0.19867944717407227,500.0,42.480953216552734
5077,-0.2594681978225708,-0.0018063157331198454,0.8403024077415466,0.9279406070709229,0.8850377798080444,0.9781856536865234,0.48442357778549194,0.41592568159103394,-0.03826393932104111,0.0,0.0,7.958333492279053,5.062499985797331e-05,-0.007753409445285797,0.004704022314399481,0.11456557363271713,0.05939815193414688,0.04098830372095108,0.11973663419485092,0.5119673013687134,138430.0,0.19866877794265747,500.0,42.261600494384766
5080,-0.2595651149749756,-0.0017837797058746219,0.8416005969047546,0.9292344450950623,0.8849114775657654,0.9783856272697449,0.4844127595424652,0.41857701539993286,-0.03702183812856674,0.0,0.0,8.083333969116211,5.062499985797331e-05,-0.008131829090416431,0.005265937186777592,0.12010595202445984,0.06383371353149414,0.040289800614118576,0.1223776638507843,0.5161200165748596,138656.0,0.19870366156101227,500.0,42.418540954589844
5082,-0.256671279668808,-0.0013252049684524536,0.8437131643295288,0.9314641952514648,0.886631429195404,0.979004979133606,0.485126256942749,0.4207148551940918,-0.034892257302999496,0.0,0.0,7.333333492279053,5.062499985797331e-05,-0.008548274636268616,0.00456574559211731,0.12247788906097412,0.060207076370716095,0.040113966912031174,0.11974506825208664,0.5080949068069458,138769.0,0.19866298139095306,500.0,42.539363861083984
5083,-0.2581023573875427,-0.001353113679215312,0.842278242111206,0.9302133321762085,0.8859046697616577,0.9785205721855164,0.485007643699646,0.4188257157802582,-0.039814453572034836,0.0,0.0,7.708333492279053,5.062499985797331e-05,-0.008579811081290245,0.004694651812314987,0.1251344531774521,0.06388218700885773,0.03948996961116791,0.12082159519195557,0.5135064125061035,138644.0,0.1986556202173233,500.0,42.32585144042969
5084,-0.25710731744766235,-0.0013786121271550655,0.8425449132919312,0.9321717023849487,0.8857724070549011,0.9784092903137207,0.48507779836654663,0.42141979932785034,-0.03514724224805832,0.0,0.0,8.625,7.593750342493877e-05,-0.008784686215221882,0.004976188763976097,0.11575587838888168,0.05933831259608269,0.04052436724305153,0.12219308316707611,0.5174002051353455,137864.0,0.19875141978263855,500.0,42.47758102416992
5085,-0.2594098746776581,-0.0012598016764968634,0.8404495120048523,0.9286076426506042,0.884967029094696,0.9783506393432617,0.4843611717224121,0.41810083389282227,-0.031717922538518906,0.0,0.0,7.5416669845581055,3.3749998692655936e-05,-0.007179795298725367,0.005010946653783321,0.12300023436546326,0.059889502823352814,0.04059455543756485,0.1227535754442215,0.5163447856903076,138104.0,0.19877271354198456,500.0,42.40644454956055
5086,-0.25706905126571655,-0.0016290079802274704,0.8374992609024048,0.9261373281478882,0.8825016021728516,0.9737276434898376,0.4826870560646057,0.4197145402431488,-0.034755125641822815,0.0,0.0,7.2916669845581055,7.593750342493877e-05,-0.00694262096658349,0.006986729335039854,0.12094297260046005,0.06133212894201279,0.04164997860789299,0.12546320259571075,0.5221365690231323,137875.0,0.19888436794281006,500.0,42.50446319580078
5087,-0.25953423976898193,-0.0016644371207803488,0.8394278287887573,0.9280325174331665,0.8848642110824585,0.9781635999679565,0.4843601584434509,0.41586360335350037,-0.03196006268262863,0.0,0.0,8.625,7.593750342493877e-05,-0.009729660116136074,0.005024740472435951,0.12796759605407715,0.0633116215467453,0.039359234273433685,0.11969562619924545,0.5076031684875488,137743.0,0.1990164816379547,500.0,42.257545471191406
5088,-0.25812944769859314,-0.0015122256008908153,0.8423565626144409,0.9319426417350769,0.8862190246582031,0.9785242080688477,0.4850909113883972,0.4250064492225647,-0.03442175313830376,0.0,0.0,7.958333492279053,7.593750342493877e-05,-0.007768493145704269,0.004955345764756203,0.1165907010436058,0.05932774394750595,0.039703771471977234,0.12005754560232162,0.5172780752182007,138058.0,0.19893845915794373,500.0,42.54111099243164
5089,-0.25742536783218384,-0.0013760754372924566,0.8428823947906494,0.9316784739494324,0.8863174319267273,0.9788841605186462,0.48513972759246826,0.42144328355789185,-0.03919462114572525,0.0,0.0,8.083333969116211,2.2500000341096893e-05,-0.0038683628663420677,0.006197506096214056,0.11346866935491562,0.05834771320223808,0.0393952913582325,0.11975950002670288,0.5195691585540771,138393.0,0.19890065491199493,500.0,42.48643112182617
5092,-0.25748395919799805,-0.0014174149837344885,0.8425557017326355,0.931599497795105,0.8866204619407654,0.9789068102836609,0.48513326048851013,0.4210594594478607,-0.03400546684861183,0.0,0.0,8.625,3.3749998692655936e-05,-0.006356446072459221,0.005183672532439232,0.11057661473751068,0.06037624925374985,0.0406574122607708,0.12151684612035751,0.5230739116668701,138011.0,0.19890379905700684,500.0,42.46274948120117
5095,-0.25688108801841736,-0.0018458561971783638,0.8387543559074402,0.9267951846122742,0.8809353709220886,0.9751286506652832,0.4829251170158386,0.4145408570766449,-0.032581113278865814,0.0,0.0,9.208333969116211,7.593750342493877e-05,-0.00886562466621399,0.0051569449715316296,0.14014624059200287,0.06410112977027893,0.0404883474111557,0.12301364541053772,0.5233047008514404,138166.0,0.19889770448207855,497.54998779296875,42.21405029296875
5098,-0.2580179274082184,-0.0011895844945684075,0.8422517776489258,0.9310493469238281,0.885362982749939,0.9784436225891113,0.48466968536376953,0.41864341497421265,-0.03419595584273338,0.0,0.0,7.833333492279053,7.593750342493877e-05,-0.009646316058933735,0.004924246110022068,0.1189352497458458,0.05791785940527916,0.039128098636865616,0.11914744228124619,0.5065690279006958,138369.0,0.19892379641532898,500.0,42.417240142822266
5099,-0.25659334659576416,-0.0014393990859389305,0.8433710932731628,0.9331120252609253,0.8850621581077576,0.9786370992660522,0.4849108159542084,0.42373329401016235,-0.038083914667367935,0.0,0.0,8.375,0.00011390625149942935,-0.009838211350142956,0.004850346595048904,0.11754731833934784,0.0585782527923584,0.03926866874098778,0.11889640986919403,0.5063203573226929,138373.0,0.19892652332782745,500.0,42.49155044555664
5100,-0.25902259349823,-0.0015516255516558886,0.8408712148666382,0.9295030832290649,0.8847219347953796,0.9785211086273193,0.48423951864242554,0.41851577162742615,-0.03540948033332825,0.0,0.0,8.083333969116211,7.593750342493877e-05,-0.008615558966994286,0.004457444418221712,0.1168135404586792,0.058591149747371674,0.04049568995833397,0.12176191806793213,0.5242335796356201,138345.0,0.19895584881305695,500.0,42.37971878051758
5101,-0.26014062762260437,-0.0016333982348442078,0.8394259214401245,0.9278563261032104,0.8841720819473267,0.978399932384491,0.48392900824546814,0.4161061942577362,-0.03240301460027695,0.0,0.0,8.541666984558105,5.062499985797331e-05,-0.0076942648738622665,0.005201225634664297,0.11857572197914124,0.055095165967941284,0.03880587965250015,0.12041466683149338,0.5199138522148132,138725.0,0.199044331908226,500.0,42.38420104980469
5102,-0.2582605481147766,-0.0013721927534788847,0.8409499526023865,0.9295206069946289,0.8839108347892761,0.9782332181930542,0.4838145971298218,0.4186432361602783,-0.03446042165160179,0.0,0.0,7.7916669845581055,5.062499985797331e-05,-0.008448929525911808,0.004447407089173794,0.10896311700344086,0.06372386962175369,0.0391792431473732,0.12080486863851547,0.519073486328125,138351.0,0.19898539781570435,500.0,42.4671630859375
5103,-0.2569652199745178,-0.001271693268790841,0.8429622054100037,0.9314905405044556,0.8849145770072937,0.9786847829818726,0.48485445976257324,0.4235838055610657,-0.02778502367436886,0.0,0.0,7.458333492279053,5.062499985797331e-05,-0.008471964858472347,0.0051684509962797165,0.1227150410413742,0.05896227806806564,0.04027076065540314,0.12238967418670654,0.5164635181427002,138257.0,0.1990605890750885,500.0,42.58343505859375
5104,-0.25798383355140686,-0.001167332287877798,0.8415443301200867,0.9305716753005981,0.8837460279464722,0.9781488180160522,0.48444804549217224,0.42057332396507263,-0.03282548859715462,0.0,0.0,7.5416669845581055,5.062499985797331e-05,-0.007172180339694023,0.004827156197279692,0.13313615322113037,0.06477212905883789,0.04084300994873047,0.12124022096395493,0.5298628807067871,138165.0,0.19917599856853485,500.0,42.59014129638672
5105,-0.25917384028434753,-0.0013240415137261152,0.8394167423248291,0.9298223257064819,0.8853411078453064,0.9787154197692871,0.4838920533657074,0.41988515853881836,-0.032118573784828186,0.0,0.0,8.916666984558105,7.593750342493877e-05,-0.008663355372846127,0.004928361624479294,0.12893462181091309,0.054860882461071014,0.03974757716059685,0.1182585209608078,0.5207960605621338,138452.0,0.19918933510780334,500.0,42.600276947021484
5106,-0.259682834148407,-0.0012944660848006606,0.8391277194023132,0.9280373454093933,0.8834075927734375,0.9780585765838623,0.484163373708725,0.4112059473991394,-0.03315112739801407,0.0,0.0,7.5,2.2500000341096893e-05,-0.006884927395731211,0.005364370532333851,0.12415926158428192,0.06547116488218307,0.04015948995947838,0.1232198104262352,0.5269970893859863,137575.0,0.19915394484996796,500.0,42.30881881713867
5107,-0.25816285610198975,-0.001239496050402522,0.8407320380210876,0.9296360015869141,0.8857278823852539,0.9787133932113647,0.48459774255752563,0.4162701964378357,-0.0333201065659523,0.0,0.0,7.333333492279053,7.593750342493877e-05,-0.008635678328573704,0.0053503913804888725,0.12149223685264587,0.05993356555700302,0.03894703835248947,0.11953651905059814,0.5269078612327576,138146.0,0.19923365116119385,500.0,42.40664291381836
5108,-0.2593127191066742,-0.001502733095549047,0.8403201103210449,0.9296183586120605,0.8838843107223511,0.9783118963241577,0.4840943515300751,0.41581296920776367,-0.029221562668681145,0.0,0.0,8.583333969116211,5.062499985797331e-05,-0.007611229550093412,0.004894842393696308,0.12561188638210297,0.05994197726249695,0.04014517366886139,0.11930441111326218,0.5295809507369995,137975.0,0.19931741058826447,500.0,42.35612487792969
5114,-0.2588537037372589,-0.0012744611594825983,0.8403920531272888,0.9297677874565125,0.8847991228103638,0.9785006046295166,0.48359689116477966,0.41930291056632996,-0.03283463045954704,0.0,0.0,8.541666984558105,5.062499985797331e-05,-0.008309653028845787,0.004647732712328434,0.12174549698829651,0.06249869614839554,0.04095246270298958,0.12306743860244751,0.5250169634819031,138414.0,0.1991206705570221,500.0,42.37221145629883
5115,-0.2589620053768158,-0.001223767176270485,0.8409153819084167,0.9297982454299927,0.8851505517959595,0.9786638021469116,0.48397552967071533,0.4196505546569824,-0.03514748811721802,0.0,0.0,7.708333492279053,5.062499985797331e-05,-0.007747175637632608,0.005111789330840111,0.1115788146853447,0.06704632937908173,0.04086483642458916,0.12264609336853027,0.5148025751113892,138193.0,0.19910892844200134,500.0,42.46106719970703
5116,-0.2590961158275604,-0.0012019695714116096,0.8393783569335938,0.9291347861289978,0.8846027255058289,0.9783434867858887,0.4841403365135193,0.41902220249176025,-0.034531302750110626,0.0,0.0,9.416666984558105,5.062499985797331e-05,-0.008199464529752731,0.004759807605296373,0.113336943089962,0.06163094937801361,0.042197085916996,0.12010379135608673,0.5166703462600708,138264.0,0.19913218915462494,500.0,42.536865234375
5117,-0.2589055299758911,-0.001179185463115573,0.8410305976867676,0.9297688007354736,0.8843008279800415,0.9786645770072937,0.48409637808799744,0.4224608838558197,-0.03722560405731201,0.0,0.0,8.375,7.593750342493877e-05,-0.008456000126898289,0.004727976396679878,0.1181129440665245,0.05853915214538574,0.039664868265390396,0.12058794498443604,0.5242047309875488,138323.0,0.1990692913532257,500.0,42.458274841308594
