step,Episode_Reward_action_rate_l2,Episode_Reward_joint_limit,Episode_Reward_motion_body_ang_vel,Episode_Reward_motion_body_lin_vel,Episode_Reward_motion_body_ori,Episode_Reward_motion_body_pos,Episode_Reward_motion_global_root_ori,Episode_Reward_motion_global_root_pos,Episode_Reward_self_collisions,Episode_Termination_anchor_ori,Episode_Termination_anchor_pos,Episode_Termination_ee_body_pos,Episode_Termination_time_out,Loss_entropy,Loss_learning_rate,Loss_surrogate,Loss_value_function,Metrics_motion_error_anchor_ang_vel,Metrics_motion_error_anchor_lin_vel,Metrics_motion_error_anchor_pos,Metrics_motion_error_anchor_rot,Metrics_motion_error_body_ang_vel,Metrics_motion_error_body_lin_vel,Metrics_motion_error_body_pos,Metrics_motion_error_body_rot,Metrics_motion_error_joint_pos,Metrics_motion_error_joint_vel,Metrics_motion_sampling_entropy,Metrics_motion_sampling_top1_bin,Metrics_motion_sampling_top1_prob,Perf_collection time,Perf_learning_time,Perf_total_fps,Policy_mean_noise_std,Train_mean_episode_length,Train_mean_episode_length_time,Train_mean_reward,Train_mean_reward_time
30,-0.045553695410490036,-0.0012538863811641932,0.00010439901234349236,0.0035051614977419376,0.004877985455095768,0.013078877702355385,0.005108910612761974,0.006769484840333462,-0.011936239898204803,0.0,0.0,569.6666870117188,0.0,36.15846633911133,0.00011390625149942935,-0.01763997972011566,0.008369790390133858,4.2039079666137695,1.01376473903656,0.09523531049489975,0.30244702100753784,,,0.10944414138793945,0.5695710778236389,2.08404803276062,24.691953659057617,0.9841863512992859,0.5277777910232544,0.04058936610817909,0.5780277252197266,0.05692934989929199,154819.0,0.8395869731903076,7.150000095367432,,-0.2610856592655182,
31,,,,,,,,,,,,,,,,,,,,,,7.383447647094727,1.2832679748535156,,,,,,,,,,,,,,,
32,-0.04344966635107994,-0.0011679974850267172,0.00010556219785939902,0.00348390219733119,0.004882702603936195,0.013025905005633831,0.005116384942084551,0.00674078892916441,-0.011887935921549797,0.0,0.0,570.3333740234375,0.0,35.7741584777832,0.00011390625149942935,-0.017279209569096565,0.0071511948481202126,4.177944183349609,1.0065542459487915,0.0946248397231102,0.298530638217926,,,0.10874968767166138,0.569404125213623,2.0859742164611816,24.729406356811523,0.9841910600662231,0.5277777910232544,0.040536049753427505,0.5786938667297363,0.054709434509277344,155199.0,0.8287802338600159,7.119999885559082,,-0.22850623726844788,
33,,,,,,,,,,,,,,,,,,,,,,7.398603439331055,1.2822487354278564,,,,,,,,,,,,,7.550000190734863,,-0.09151254594326019
34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.659999847412109,,-0.12971825897693634
35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.570000171661377,,-0.08523108810186386
37,-0.03985826298594475,-0.0010471359128132463,0.00011002178507624194,0.003484108252450824,0.004886242561042309,0.012962356209754944,0.005137045867741108,0.00671255961060524,-0.011181401088833809,0.0,0.0416666679084301,571.0833740234375,0.0,35.02273941040039,0.0002562890585977584,-0.014242004603147507,0.006959115620702505,4.24948263168335,1.0059674978256226,0.09344779700040817,0.29294729232788086,,,0.10805994272232056,0.5687285661697388,2.0962319374084473,24.755260467529297,0.9842065572738647,0.5277777910232544,0.04083189368247986,0.5798561573028564,0.05439114570617676,154993.0,0.8065619468688965,6.840000152587891,7.630000114440918,-0.1554950326681137,-0.10743864625692368
38,,,,,,,,,,,,,,,,,,,,,,7.452870845794678,1.284940481185913,,,,,,,,,,,,,,,
39,-0.038338035345077515,-0.0009891507215797901,0.00011223289766348898,0.0035048965364694595,0.004900813568383455,0.012971112504601479,0.005143605172634125,0.006721056066453457,-0.01106124185025692,0.0,0.0,571.125,0.0,34.60652160644531,0.00017085937724914402,-0.01607116498053074,0.006356322206556797,4.208919525146484,0.9947141408920288,0.09275820106267929,0.2921322286128998,,,0.10773532837629318,0.568997859954834,2.1012392044067383,24.649755477905273,0.9842132925987244,0.5277777910232544,0.04094991460442543,0.5779123306274414,0.057913780212402344,154608.0,0.7958027720451355,7.010000228881836,,-0.163680300116539,
40,,,,,,,,,,,,,,,,,,,,,,7.404518127441406,1.277429223060608,,,,,,,,,,,,,,,
42,-0.03666042909026146,-0.0008548249024897814,0.00012087626237189397,0.0035638054832816124,0.004950737114995718,0.013032096438109875,0.005209149327129126,0.00674794428050518,-0.011158662848174572,0.0,0.0,570.7916870117188,0.0,34.08634948730469,3.3749998692655936e-05,-0.008864198811352253,0.01097097061574459,4.240036487579346,0.9905604720115662,0.0931476354598999,0.2884800434112549,,,0.1077224612236023,0.5679063200950623,2.1029348373413086,24.501943588256836,0.984237551689148,0.5277777910232544,0.04100802540779114,0.5812878608703613,0.05386543273925781,154772.0,0.7832486629486084,7.0,,-0.1279442012310028,
43,,,,,,,,,,,,,,,,,,,,,,7.367116451263428,1.27195143699646,,,,,,,,,,,,,8.229999542236328,,-0.01095861941576004
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.109999656677246,,-0.038707658648490906
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.050000190734863,,-0.025665421038866043
47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.270000457763672,,0.016329986974596977
49,-0.03453591465950012,-0.0007880086777731776,0.0001432676799595356,0.003800481092184782,0.005067281424999237,0.013310770504176617,0.005377158522605896,0.006884537637233734,-0.01046075951308012,0.0,0.0,555.7083740234375,0.0,33.221187591552734,0.00017085937724914402,-0.012044958770275116,0.005718582775443792,4.226021766662598,0.9690456390380859,0.09374833106994629,0.283260703086853,,,0.10770295560359955,0.5684270858764648,2.113271474838257,24.268375396728516,0.984153151512146,0.5277777910232544,0.04089856520295143,0.5830788612365723,0.053829193115234375,154345.0,0.7588647603988647,7.550000190734863,,-0.09151254594326019,
50,,,,,,,,,,,,,,,,,,,,,,7.309072017669678,1.2502540349960327,,,,,,,,,,,,,,,
51,-0.034178320318460464,-0.0007764500915072858,0.0001566919090691954,0.003940744325518608,0.0051368409767746925,0.013520779088139534,0.00545104593038559,0.006990646477788687,-0.010252044536173344,0.0,0.0,546.5,0.0,32.892860412597656,7.593750342493877e-05,-0.014531249180436134,0.004938491620123386,4.187919616699219,0.958629310131073,0.09461664408445358,0.28693491220474243,,,0.10824422538280487,0.5701320767402649,2.1173806190490723,24.10333824157715,0.98409503698349,0.5277777910232544,0.04099935293197632,0.5836377143859863,0.053668975830078125,154249.0,0.7510474920272827,7.659999847412109,10.880000114440918,-0.12971825897693634,0.013598122633993626
52,-0.03396477922797203,-0.00080803845776245,0.00016311972285620868,0.004000937100499868,0.005167441442608833,0.013603828847408295,0.005472584627568722,0.007033019792288542,-0.010488517582416534,0.0,0.0,545.5,0.0,32.75107192993164,0.00017085937724914402,-0.014008747413754463,0.005230046808719635,4.193443775177002,0.956765353679657,0.09504880011081696,0.2880646884441376,7.24023962020874,1.2416143417358398,0.10875730216503143,0.5714583992958069,2.122960090637207,24.00026512145996,0.9840940237045288,0.5277777910232544,0.04103504866361618,0.5825755596160889,0.05384397506713867,154464.0,0.7464563846588135,7.570000171661377,,-0.08523108810186386,
53,,,,,,,,,,,,,,,,,,,,,,7.2082977294921875,1.2344164848327637,,,,,,,,,,,,,12.369999885559082,,0.04243192449212074
54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.789999961853027,,0.08138081431388855
55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.829999923706055,,0.05066348612308502
56,-0.03340031951665878,-0.00073526258347556,0.00018830566841643304,0.004249021410942078,0.005302851554006338,0.01385508757084608,0.005634126719087362,0.007151885889470577,-0.010206380859017372,0.0,0.0416666679084301,534.25,0.0,32.425899505615234,0.00011390625149942935,-0.010692156851291656,0.004297265317291021,4.125503063201904,0.9271237254142761,0.09541080892086029,0.2825082540512085,,,0.10795571655035019,0.5675806403160095,2.120922088623047,23.692989349365234,0.9840234518051147,0.5277777910232544,0.04108211770653725,0.5845928192138672,0.05409574508666992,153915.0,0.7388140559196472,7.630000114440918,14.390000343322754,-0.10743864625692368,0.05382556468248367
57,,,,,,,,,,,,,,,,,,,,,,7.0869059562683105,1.2055851221084595,,,,,,,,,,,,,,,
59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.270000457763672,,0.13945874571800232
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.079999923706055,,0.20291657745838165
63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.219999313354492,,0.2792016565799713
65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.889999389648438,,0.27669471502304077
66,-0.03374304622411728,-0.0006851237267255783,0.000334117648890242,0.005472542252391577,0.005854770541191101,0.015340096317231655,0.0062601929530501366,0.007872491143643856,-0.009811571799218655,0.0,0.0416666679084301,481.875,0.0,31.13042449951172,5.062499985797331e-05,-0.014205320738255978,0.004403122700750828,3.8936030864715576,0.8497098684310913,0.10042973607778549,0.28362929821014404,,,0.1093536838889122,0.563701868057251,2.096770763397217,22.282135009765625,0.9837746024131775,0.5277777910232544,0.041079871356487274,0.5912067890167236,0.05409550666809082,152337.0,0.7071138620376587,8.229999542236328,,-0.01095861941576004,
67,-0.033964164555072784,-0.0006701712845824659,0.00035817394382320344,0.0056253052316606045,0.0059103029780089855,0.015568027272820473,0.00635314267128706,0.00798851065337658,-0.010123218409717083,0.0,0.0833333358168602,477.5,0.0,31.043155670166016,7.593750342493877e-05,-0.012378043495118618,0.004278282634913921,3.8957953453063965,0.8443913459777832,0.10120992362499237,0.2853994369506836,6.64785099029541,1.1094419956207275,0.10987263172864914,0.5639842748641968,2.1048479080200195,22.19441795349121,0.9837449789047241,0.5277777910232544,0.04106815904378891,0.5940611362457275,0.051106929779052734,152369.0,0.704829752445221,8.109999656677246,28.709999084472656,-0.038707658648490906,0.3844331204891205
68,,,,,,,,,,,,,,,,,,,,,,6.57562780380249,1.09111487865448,,,,,,,,,,,,,,,
69,-0.03445075452327728,-0.0006712916074320674,0.0004103085957467556,0.006050077732652426,0.006092970725148916,0.016032211482524872,0.006537603214383125,0.008209411054849625,-0.01007148064672947,0.0,0.0,460.25,0.0,30.8702449798584,5.062499985797331e-05,-0.01099521666765213,0.005788009613752365,3.82365083694458,0.822729229927063,0.10224255174398422,0.28522610664367676,,,0.10978993028402328,0.5608107447624207,2.091848373413086,21.820018768310547,0.9836592674255371,0.5277777910232544,0.04100116714835167,0.5965492725372314,0.05434536933898926,151029.0,0.7009782195091248,9.050000190734863,31.969999313354492,-0.025665421038866043,0.43862441182136536
70,,,,,,,,,,,,,,,,,,,,,,6.4797821044921875,1.0698224306106567,,,,,,,,,,,,,32.27000045776367,,0.5391172170639038
71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.66999816894531,,0.5403892993927002
72,-0.03554755076766014,-0.0006872055819258094,0.0004829909303225577,0.006626821123063564,0.006310844793915749,0.016742413863539696,0.006817798130214214,0.008557175286114216,-0.010762537829577923,0.0,0.0833333358168602,440.04168701171875,0.0,30.635705947875977,3.3749998692655936e-05,-0.010408532805740833,0.00582360802218318,3.7382972240448,0.795500636100769,0.10470257699489594,0.2861930727958679,,,0.11096468567848206,0.5616260170936584,2.09078311920166,21.467151641845703,0.983517587184906,0.5277777910232544,0.041085660457611084,0.5960509777069092,0.053734779357910156,151286.0,0.695473849773407,10.270000457763672,,0.016329986974596977,
73,,,,,,,,,,,,,,,,,,,,,,6.347760200500488,1.0427789688110352,,,,,,,,,,,,,36.79999923706055,,0.617215633392334
77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.90999984741211,,0.7272976636886597
78,-0.04007868841290474,-0.0007669805781915784,0.0007879195036366582,0.008648019284009933,0.007092825137078762,0.019319947808980942,0.007860162295401096,0.009753188118338585,-0.010312885046005249,0.0,0.2083333432674408,377.16668701171875,0.0,30.142061233520508,5.062499985797331e-05,-0.011756498366594315,0.00520066125318408,3.512346029281616,0.7513275146484375,0.11541544646024704,0.29093292355537415,,,0.1143055111169815,0.5622209310531616,2.0752739906311035,20.499984741210938,0.9833216667175293,0.5277777910232544,0.041268348693847656,0.604881763458252,0.05422496795654297,149147.0,0.6836248636245728,10.880000114440918,45.20000076293945,0.013598122633993626,0.9603296518325806
79,,,,,,,,,,,,,,,,,,,,,,5.975406646728516,0.9641318321228027,,,,,,,,,,,,,,,
80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.599998474121094,,0.9520506262779236
81,-0.04307601973414421,-0.0008341058855876327,0.000985184800811112,0.00989566184580326,0.007601361721754074,0.02088869735598564,0.008486482314765453,0.010477354750037193,-0.009885326959192753,0.0,0.4166666865348816,347.0,0.0,29.970417022705078,5.062499985797331e-05,-0.012435750104486942,0.004709528759121895,3.407947063446045,0.7345017194747925,0.12142683565616608,0.29193827509880066,,,0.1159292459487915,0.5583095550537109,2.052725315093994,20.057701110839844,0.9832257032394409,0.5277777910232544,0.04121817275881767,0.6022276878356934,0.053008317947387695,150028.0,0.6795817613601685,12.369999885559082,44.560001373291016,0.04243192449212074,0.9690123796463013
82,-0.0447801873087883,-0.0008856992935761809,0.001090444391593337,0.010467960499227047,0.007807054556906223,0.021674420684576035,0.008788595907390118,0.010812681168317795,-0.010186653584241867,0.0,0.5833333730697632,331.5833435058594,0.0,29.90045928955078,5.062499985797331e-05,-0.012890548445284367,0.0044213044457137585,3.37103533744812,0.7357429265975952,0.12571635842323303,0.2933182120323181,5.827275276184082,0.942101001739502,0.11732253432273865,0.5599934458732605,2.0455284118652344,19.92983627319336,0.9831649661064148,0.5277777910232544,0.04130440577864647,0.6039307117462158,0.05453896522521973,149291.0,0.6779048442840576,12.789999961853027,,0.08138081431388855,
83,,,,,,,,,,,,,,,,,,,,,,5.7734694480896,0.9308584928512573,,,,,,,,,,,,,,,
84,-0.04916774481534958,-0.0010699342237785459,0.0013595744967460632,0.01211344450712204,0.008467456325888634,0.023868899792432785,0.009628178551793098,0.011765181086957455,-0.010203184559941292,0.0,0.5,297.875,0.0,29.75836181640625,7.593750342493877e-05,-0.012899631634354591,0.005032160319387913,3.306802749633789,0.7295929789543152,0.1355510950088501,0.2998220920562744,,,0.11981966346502304,0.5588914155960083,2.0153791904449463,19.5491943359375,0.9830803275108337,0.5277777910232544,0.04135432839393616,0.603553056716919,0.05296468734741211,149735.0,0.6744219660758972,13.829999923706055,52.81999969482422,0.05066348612308502,1.1831697225570679
85,-0.05208547040820122,-0.001073822844773531,0.0015010725473985076,0.01306850090622902,0.008786749094724655,0.025178398936986923,0.010082939639687538,0.012340149842202663,-0.010633133351802826,0.0,0.875,280.375,0.0,29.661264419555664,0.00011390625149942935,-0.013218605890870094,0.0068656932562589645,3.2466607093811035,0.7322790026664734,0.1417262703180313,0.30415475368499756,5.638700485229492,0.9179668426513672,0.12209594249725342,0.5629756450653076,2.0101351737976074,19.36474609375,0.9830341339111328,0.5277777910232544,0.04144164174795151,0.6091344356536865,0.05223989486694336,148635.0,0.6719045639038086,14.390000343322754,,0.05382556468248367,
86,,,,,,,,,,,,,,,,,,,,,,5.594584941864014,0.921106219291687,,,,,,,,,,,,,49.849998474121094,,1.1735961437225342
88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.7400016784668,,1.3978475332260132
89,-0.061675917357206345,-0.0013285520253702998,0.0021531027741730213,0.01642453297972679,0.010181082412600517,0.029788270592689514,0.011959483847022057,0.01425239723175764,-0.010627947747707367,0.0,2.3333334922790527,231.7916717529297,0.0,29.39388084411621,0.00017085937724914402,-0.013349800370633602,0.007856772281229496,3.1545639038085938,0.7547403573989868,0.16666179895401,0.30514341592788696,,,0.1301746815443039,0.565495491027832,1.9597804546356201,18.779544830322266,0.982873797416687,0.5277777910232544,0.041600752621889114,0.6088526248931885,0.05498480796813965,148084.0,0.6654736399650574,16.270000457763672,,0.13945874571800232,
90,,,,,,,,,,,,,,,,,,,,,,5.387913703918457,0.9097840189933777,,,,,,,,,,,,,56.25,,1.514447808265686
91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.86000061035156,,1.7303301095962524
92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.040000915527344,,1.740289330482483
94,-0.07595178484916687,-0.0016371661331504583,0.0035110274329781532,0.022390790283679962,0.012740278616547585,0.037553101778030396,0.015150139108300209,0.017436174675822258,-0.010351084172725677,0.0,3.875,182.0,0.0,28.666624069213867,0.00017085937724914402,-0.013805982656776905,0.008425912819802761,2.9524641036987305,0.8056079745292664,0.20389394462108612,0.32593613862991333,,,0.14195077121257782,0.5711220502853394,1.8806037902832031,18.010494232177734,0.9826979637145996,0.5277777910232544,0.04188467189669609,0.6065201759338379,0.052767038345336914,149106.0,0.6490496397018433,23.079999923706055,61.790000915527344,0.20291657745838165,1.8152638673782349
95,-0.08024733513593674,-0.001757515361532569,0.0038797184824943542,0.023771857842803,0.01339992880821228,0.03964725509285927,0.01590956561267376,0.01814696006476879,-0.010948395356535912,0.0,5.125,171.95834350585938,0.0,28.5374755859375,0.00017085937724914402,-0.014140358194708824,0.00851309671998024,2.974935531616211,0.8441252708435059,0.22077950835227966,0.33480972051620483,5.120946407318115,0.9336584806442261,0.14785008132457733,0.5746266841888428,1.8596277236938477,17.941160202026367,0.9826754331588745,0.5277777910232544,0.04194290563464165,0.6066410541534424,0.05276608467102051,149079.0,0.6462146639823914,27.309999465942383,,0.28776952624320984,
96,-0.08352600038051605,-0.0017871411982923746,0.004191370215266943,0.025158703327178955,0.014122340828180313,0.04148317873477936,0.01676219515502453,0.018873874098062515,-0.010950421914458275,0.0,5.25,159.20834350585938,0.0,28.4127197265625,0.00017085937724914402,-0.01236718613654375,0.009916863404214382,2.884103775024414,0.8657785654067993,0.22984741628170013,0.3347053527832031,5.065472602844238,0.9386047124862671,0.15095877647399902,0.5764094591140747,1.8485931158065796,17.721099853515625,0.9826614856719971,0.5277777910232544,0.0419924221932888,0.6073203086853027,0.05534195899963379,148347.0,0.6435413956642151,24.219999313354492,64.44999694824219,0.2792016565799713,1.9222172498703003
97,,,,,,,,,,,,,,,,,,,,,,5.039860725402832,0.9610607028007507,,,,,,,,,,,,,,,
98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.6500015258789,,1.9370591640472412
99,-0.09201007336378098,-0.0018564925994724035,0.005264995153993368,0.028847169131040573,0.015961315482854843,0.04640209302306175,0.018895922228693962,0.020766152068972588,-0.01039488147944212,0.0,6.25,147.375,0.0,28.009357452392578,0.00011390625149942935,-0.014716317877173424,0.00894788559526205,2.8555498123168945,0.9236132502555847,0.25742214918136597,0.3440708518028259,,,0.1615583300590515,0.5821360349655151,1.8188471794128418,17.552520751953125,0.9826542735099792,0.5277777910232544,0.04199407249689102,0.6102299690246582,0.05449819564819336,147886.0,0.6348497271537781,24.889999389648438,,0.27669471502304077,
100,,,,,,,,,,,,,,,,,,,,,,4.93534517288208,0.9706851840019226,,,,,,,,,,,,,70.33999633789062,,2.131983995437622
