step,Episode_Reward_action_rate_l2,Episode_Reward_joint_limit,Episode_Reward_motion_body_ang_vel,Episode_Reward_motion_body_lin_vel,Episode_Reward_motion_body_ori,Episode_Reward_motion_body_pos,Episode_Reward_motion_global_root_ori,Episode_Reward_motion_global_root_pos,Episode_Reward_self_collisions,Episode_Termination_anchor_ori,Episode_Termination_anchor_pos,Episode_Termination_ee_body_pos,Episode_Termination_time_out,Loss_entropy,Loss_learning_rate,Loss_surrogate,Loss_value_function,Metrics_motion_error_anchor_ang_vel,Metrics_motion_error_anchor_lin_vel,Metrics_motion_error_anchor_pos,Metrics_motion_error_anchor_rot,Metrics_motion_error_body_ang_vel,Metrics_motion_error_body_lin_vel,Metrics_motion_error_body_pos,Metrics_motion_error_body_rot,Metrics_motion_error_joint_pos,Metrics_motion_error_joint_vel,Metrics_motion_sampling_entropy,Metrics_motion_sampling_top1_bin,Metrics_motion_sampling_top1_prob,Perf_collection time,Perf_learning_time,Perf_total_fps,Policy_mean_noise_std,Train_mean_episode_length,Train_mean_episode_length_time,Train_mean_reward,Train_mean_reward_time
4969,-0.3516380786895752,-0.00405991030856967,0.7412005662918091,0.836006760597229,0.8534623980522156,0.962049126625061,0.4760662019252777,0.38171371817588806,-0.0016472763381898403,0.0,0.0,0.1666666716337204,8.333333969116211,-1.9720442295074463,7.593750342493877e-05,-0.008471458218991756,0.006737159099429846,0.9239727854728699,0.3295891284942627,0.13891538977622986,0.07933296263217926,1.534956693649292,0.35975417494773865,0.04699990153312683,0.1422872245311737,0.6188150644302368,6.354450225830078,0.9678481817245483,0.26923081278800964,0.14582036435604095,0.6496860980987549,0.053916215896606445,139715.0,0.2303215116262436,499.69000244140625,495.6499938964844,39.07835388183594,39.29288101196289
4970,-0.35443317890167236,-0.005123313516378403,0.7403246760368347,0.8318635821342468,0.8516337275505066,0.9625245928764343,0.47484201192855835,0.36495864391326904,-0.0029490278102457523,0.0,0.0,0.125,8.5,-1.9811773300170898,9.999999747378752e-06,-0.0018728222930803895,0.015735751017928123,0.9674592018127441,0.3322659730911255,0.15597067773342133,0.08245249092578888,1.5523765087127686,0.36193403601646423,0.04843928664922714,0.14139656722545624,0.6099450588226318,6.498095512390137,0.9676728248596191,0.26923081278800964,0.1484362632036209,0.6139218807220459,0.053498029708862305,147289.0,0.23034413158893585,496.4700012207031,498.9800109863281,38.51918029785156,39.44345474243164
4971,,,,,,,,,,,,,,,,,,,,,,1.4765056371688843,0.3366290330886841,,,,,,,,,,,,,,,
4972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,,39.600135803222656
4974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.07000732421875,,39.407928466796875
4975,-0.3514726161956787,-0.004862671252340078,0.7452396154403687,0.8370460867881775,0.8548707962036133,0.9641968607902527,0.4772542715072632,0.3850573003292084,-0.0017228837823495269,0.0,0.0,0.0416666679084301,8.375,-1.9817155599594116,3.3749998692655936e-05,-0.005958988331258297,0.01300047431141138,0.9080259799957275,0.3063526153564453,0.1384706348180771,0.07521673291921616,,,0.04779785871505737,0.13913321495056152,0.6147563457489014,6.282626628875732,0.9689068794250488,0.692307710647583,0.15031465888023376,0.626223087310791,0.05552053451538086,144194.0,0.23039138317108154,496.8999938964844,,38.87236404418945,
4976,-0.35143154859542847,-0.004509055521339178,0.7457995414733887,0.8392504453659058,0.8587551116943359,0.9668695330619812,0.4779631793498993,0.3815365731716156,-0.0024349908344447613,0.0,0.0,0.0,7.4166669845581055,-1.9694721698760986,7.593750342493877e-05,-0.008243469521403313,0.011343195103108883,0.9577646255493164,0.32610929012298584,0.14393919706344604,0.07901720702648163,1.4768474102020264,0.3469974994659424,0.04917104169726372,0.1343374103307724,0.5947968363761902,6.209062576293945,0.9690248966217041,0.692307710647583,0.14881417155265808,0.6574087142944336,0.058649301528930664,137284.0,0.23054000735282898,500.0,491.260009765625,39.20926284790039,38.820796966552734
4977,,,,,,,,,,,,,,,,,,,,,,1.5784997940063477,0.3673475980758667,,,,,,,,,,,,,,,
4978,-0.35263627767562866,-0.004918606951832771,0.7436513304710388,0.8392331004142761,0.8539532423019409,0.9631083011627197,0.47666749358177185,0.3867088556289673,-0.0017375610768795013,0.0,0.0,0.0833333358168602,7.5416669845581055,-1.946292519569397,7.593750342493877e-05,-0.009038882330060005,0.007900646887719631,0.8799153566360474,0.30327680706977844,0.16051843762397766,0.08000987023115158,,,0.055728934705257416,0.14341998100280762,0.6203335523605347,5.920860290527344,0.9693530797958374,0.692307710647583,0.14790575206279755,0.6153750419616699,0.05218219757080078,147259.0,0.23064139485359192,499.7099914550781,500.0,39.06622314453125,39.54840850830078
4979,,,,,,,,,,,,,,,,,,,,,,1.5880274772644043,0.36323827505111694,,,,,,,,,,,,,,,
4980,-0.3521314561367035,-0.004516582004725933,0.7381484508514404,0.8301900625228882,0.8480901122093201,0.9576119184494019,0.47358521819114685,0.37374913692474365,-0.0024256552569568157,0.0,0.0416666679084301,0.0416666679084301,6.958333492279053,-1.936311960220337,7.593750342493877e-05,-0.006493123713880777,0.011408710852265358,0.8717190623283386,0.3029763698577881,0.15049511194229126,0.08304381370544434,,,0.05058470368385315,0.14273878931999207,0.6379408836364746,6.085587978363037,0.9711979627609253,0.692307710647583,0.14686784148216248,0.6185495853424072,0.05113077163696289,146792.0,0.2308076173067093,491.75,500.0,38.20096969604492,39.57968521118164
4981,,,,,,,,,,,,,,,,,,,,,,1.6566789150238037,0.39985498785972595,,,,,,,,,,,,,,,
4985,-0.3588659167289734,-0.006096235476434231,0.7398592829704285,0.833378255367279,0.853141188621521,0.9653932452201843,0.4768437147140503,0.3759830594062805,-0.0016316438559442759,0.0,0.0,0.0,8.5,-1.9343147277832031,0.00011390625149942935,-0.009326266124844551,0.007035919930785894,0.9516633749008179,0.3564443588256836,0.16699659824371338,0.07970745116472244,,,0.04793354868888855,0.141009122133255,0.6158868670463562,6.566217422485352,0.9735073447227478,0.692307710647583,0.1462477743625641,0.6090211868286133,0.054953575134277344,148053.0,0.230718195438385,500.0,,38.75226593017578,
4986,,,,,,,,,,,,,,,,,,,,,,1.467517614364624,0.32929345965385437,,,,,,,,,,,,,,,
4987,-0.3553762137889862,-0.0056115384213626385,0.7390910983085632,0.8339354395866394,0.8522768020629883,0.9611403346061707,0.4754318594932556,0.3780745267868042,-0.003237043274566531,0.0,0.0,0.0833333358168602,7.583333492279053,-1.9467564821243286,7.593750342493877e-05,-0.008176825940608978,0.009025651030242443,0.9543255567550659,0.3197685480117798,0.16074234247207642,0.07840214669704437,,,0.04939468950033188,0.14373081922531128,0.630344033241272,6.487205505371094,0.9745675921440125,0.692307710647583,0.1440972089767456,0.6200416088104248,0.051285743713378906,146432.0,0.23068787157535553,494.8999938964844,495.05999755859375,38.461151123046875,39.313507080078125
4988,,,,,,,,,,,,,,,,,,,,,,1.4368674755096436,0.3240664303302765,,,,,,,,,,,,,500.0,,39.506080627441406
4989,-0.3550846576690674,-0.005060669034719467,0.741177499294281,0.8348066210746765,0.8537321090698242,0.9622089266777039,0.47583866119384766,0.37703561782836914,-0.002416185801848769,0.0,0.0,0.0833333358168602,8.791666984558105,-1.9454705715179443,1.4999999621068127e-05,-0.0035475539043545723,0.009641332551836967,0.9777928590774536,0.32450607419013977,0.1573399007320404,0.07839866727590561,,,0.048236675560474396,0.14090001583099365,0.6175075769424438,6.4467291831970215,0.9750377535820007,0.48076924681663513,0.14003592729568481,0.6236670017242432,0.05508112907409668,144831.0,0.23066745698451996,500.0,,39.08409881591797,
4990,,,,,,,,,,,,,,,,,,,,,,1.503533124923706,0.3507426679134369,,,,,,,,,,,,,,,
4991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.9599914550781,,39.3745231628418
4992,-0.3507283627986908,-0.004458114039152861,0.7358481287956238,0.828605055809021,0.8435661196708679,0.9530349969863892,0.47169893980026245,0.3756833076477051,-0.0021840196568518877,0.0,0.0,0.1666666716337204,7.583333492279053,-1.9865827560424805,3.3749998692655936e-05,-0.005128385499119759,0.009439595974981785,1.0123467445373535,0.3309285640716553,0.14922861754894257,0.07940125465393066,,,0.050006717443466187,0.1439388394355774,0.6457535028457642,6.905722618103027,0.9744174480438232,0.6538462042808533,0.14465489983558655,0.6083219051361084,0.05245852470397949,148769.0,0.23038557171821594,496.989990234375,,38.75483322143555,
4993,,,,,,,,,,,,,,,,,,,,,,1.6101248264312744,0.3592059314250946,,,,,,,,,,,,,,,
4994,-0.35554808378219604,-0.004969476256519556,0.7431475520133972,0.839034914970398,0.8539330959320068,0.9645193815231323,0.4775688648223877,0.38011568784713745,-0.0008290598634630442,0.0,0.0,0.0416666679084301,7.1666669845581055,-1.9675233364105225,7.593750342493877e-05,-0.006577866151928902,0.01044411025941372,0.9123984575271606,0.32835739850997925,0.15798795223236084,0.07206059992313385,,,0.05022474378347397,0.14221835136413574,0.6445950269699097,6.232796669006348,0.9750091433525085,0.692307710647583,0.14111024141311646,0.6203043460845947,0.05140209197998047,146349.0,0.23059523105621338,500.0,500.0,38.91183090209961,39.58076477050781
4995,,,,,,,,,,,,,,,,,,,,,,1.4941433668136597,0.3467339873313904,,,,,,,,,,,,,,,
4996,-0.35697853565216064,-0.005436360836029053,0.7414209246635437,0.8346153497695923,0.8516340255737305,0.9630180597305298,0.4764462411403656,0.37877899408340454,-0.0023571429774165154,0.0,0.0,0.0416666679084301,8.125,-1.967975378036499,7.593750342493877e-05,-0.007525735069066286,0.009612713940441608,0.9655801653862,0.2909085750579834,0.14531934261322021,0.0796997994184494,,,0.045424118638038635,0.1383144110441208,0.6107176542282104,6.376363277435303,0.9760264158248901,0.692307710647583,0.13802702724933624,0.6164779663085938,0.054747819900512695,146454.0,0.2305585891008377,496.9700012207031,500.0,38.6080207824707,39.68330001831055
4997,,,,,,,,,,,,,,,,,,,,,,1.5864577293395996,0.38431939482688904,,,,,,,,,,,,,500.0,,39.638671875
4998,-0.3544948697090149,-0.0049212113954126835,0.7386265993118286,0.8316138982772827,0.8491383790969849,0.9596997499465942,0.4753757119178772,0.3803347945213318,-0.0021773390471935272,0.0,0.0,0.0416666679084301,8.0,-1.9768624305725098,5.062499985797331e-05,-0.006358088925480843,0.009947952814400196,0.8999770879745483,0.3083394765853882,0.15131518244743347,0.08071427792310715,,,0.04845556616783142,0.1405806541442871,0.6211273670196533,6.387594223022461,0.9757630228996277,0.23076924681663513,0.13576056063175201,0.6509859561920166,0.0543360710144043,139374.0,0.2305176854133606,496.1099853515625,,38.800682067871094,
4999,,,,,,,,,,,,,,,,,,,,,,1.5145702362060547,0.36240896582603455,,,,,,,,,,,,,,,
5001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,,39.63398742675781
5002,-0.3559170365333557,-0.005203920882195234,0.7450689077377319,0.8357104063034058,0.8543670177459717,0.9653753638267517,0.47768282890319824,0.38206082582473755,-0.0041890330612659454,0.0,0.0,0.0416666679084301,9.166666984558105,-1.973824381828308,7.593750342493877e-05,-0.007909293286502361,0.006712896283715963,0.8918983936309814,0.30656301975250244,0.16217899322509766,0.07872821390628815,,,0.05244651436805725,0.14184114336967468,0.6254083514213562,6.289141654968262,0.9762541651725769,0.23076924681663513,0.13927577435970306,0.619286298751831,0.053351402282714844,146147.0,0.23052093386650085,500.0,,38.890724182128906,
5003,,,,,,,,,,,,,,,,,,,,,,1.4737329483032227,0.3336055278778076,,,,,,,,,,,,,500.0,,39.57828903198242
5006,-0.3548294007778168,-0.005750061012804508,0.737511157989502,0.8286816477775574,0.8488869071006775,0.9596714377403259,0.47511738538742065,0.3790847063064575,-0.0016515450552105904,0.0,0.0,0.0833333358168602,8.208333969116211,-1.9864599704742432,7.593750342493877e-05,-0.009421281516551971,0.006897076964378357,0.9372805953025818,0.33177125453948975,0.15246893465518951,0.0694226622581482,,,0.05252566561102867,0.14060156047344208,0.6206406950950623,6.308460235595703,0.976285457611084,0.23076924681663513,0.13947604596614838,0.6192994117736816,0.0534055233001709,146132.0,0.23043911159038544,500.0,500.0,38.82072067260742,39.80207061767578
5007,,,,,,,,,,,,,,,,,,,,,,1.481851577758789,0.3492724299430847,,,,,,,,,,,,,500.0,,39.567630767822266
5009,-0.35386133193969727,-0.004811867605894804,0.7455296516418457,0.8385982513427734,0.8567852973937988,0.9662062525749207,0.4788586497306824,0.3804320693016052,-0.0012876985128968954,0.0,0.0,0.0,8.333333969116211,-1.94810152053833,7.593750342493877e-05,-0.00867070909589529,0.00849169585853815,0.879443347454071,0.30772507190704346,0.1478249430656433,0.08103110641241074,,,0.048772960901260376,0.13834123313426971,0.610360860824585,6.469635009765625,0.9744629859924316,0.23076924681663513,0.1440592259168625,0.616940975189209,0.054665327072143555,146371.0,0.23074275255203247,500.0,,38.99922561645508,
5010,,,,,,,,,,,,,,,,,,,,,,1.4929002523422241,0.3511384427547455,,,,,,,,,,,,,495.29998779296875,,39.316558837890625
5011,-0.35451266169548035,-0.005481527652591467,0.7415519952774048,0.8349027037620544,0.8531527519226074,0.9629141688346863,0.47650158405303955,0.38155597448349,-0.0035846862010657787,0.0,0.0,0.0416666679084301,8.125,-1.9609596729278564,3.3749998692655936e-05,-0.005561273545026779,0.01770377904176712,0.9131991267204285,0.32117724418640137,0.1425383985042572,0.08008171617984772,,,0.052637528628110886,0.13907217979431152,0.5989091396331787,6.0143938064575195,0.9753410220146179,0.23076924681663513,0.1410805881023407,0.6201801300048828,0.052361249923706055,146167.0,0.23064835369586945,496.30999755859375,500.0,38.78072738647461,39.70439529418945
5012,-0.3524918258190155,-0.005917344242334366,0.7428985834121704,0.8363169431686401,0.852648138999939,0.9622423052787781,0.47674065828323364,0.3848741054534912,-0.004311481490731239,0.0,0.0,0.1666666716337204,8.791666984558105,-1.9564931392669678,2.2500000341096893e-05,-0.004321827087551355,0.021097715944051743,0.971169114112854,0.33966535329818726,0.1576923280954361,0.08445464819669724,1.6289758682250977,0.3866443634033203,0.05228237435221672,0.15233848989009857,0.6690371036529541,6.721276760101318,0.9739333391189575,0.23076924681663513,0.1396477222442627,0.6161274909973145,0.05279946327209473,146957.0,0.23070907592773438,495.1199951171875,499.5,38.616695404052734,39.2992057800293
5013,,,,,,,,,,,,,,,,,,,,,,1.4539741277694702,0.3460472822189331,,,,,,,,,,,,,,,
5014,-0.3549950122833252,-0.004726864397525787,0.744656503200531,0.8353049159049988,0.8561521768569946,0.9660388827323914,0.4773273169994354,0.3732472062110901,-0.002699855715036392,0.0,0.0,0.0,8.041666984558105,-1.957876443862915,7.593750342493877e-05,-0.007831757888197899,0.0070124282501637936,0.9671797156333923,0.3054735064506531,0.1403011977672577,0.0700271874666214,,,0.04663067311048508,0.13719670474529266,0.6081855297088623,6.478353023529053,0.9716962575912476,0.692307710647583,0.140110045671463,0.6155502796173096,0.055713653564453125,146446.0,0.23063910007476807,500.0,499.44000244140625,39.000343322753906,39.566184997558594
5015,-0.3536238670349121,-0.00551897007972002,0.7349474430084229,0.8286607265472412,0.8456144332885742,0.9552382230758667,0.4728144109249115,0.373731791973114,-0.002611319301649928,0.0,0.0,0.0416666679084301,7.4166669845581055,-1.9685801267623901,7.593750342493877e-05,-0.007962895557284355,0.008834132924675941,0.8837828636169434,0.3253631591796875,0.13990071415901184,0.07629385590553284,1.513698935508728,0.3681897521018982,0.051234662532806396,0.1399974226951599,0.6162604093551636,6.352110862731934,0.9728670120239258,0.692307710647583,0.13849033415317535,0.616940975189209,0.05605459213256836,146069.0,0.23062404990196228,500.0,,38.917057037353516,
5016,,,,,,,,,,,,,,,,,,,,,,1.671003818511963,0.3962305188179016,,,,,,,,,,,,,498.2799987792969,,39.30915069580078
5018,-0.35533756017684937,-0.0049635013565421104,0.7433167695999146,0.838590145111084,0.8536328077316284,0.9639091491699219,0.4769817590713501,0.38377469778060913,-0.003133928868919611,0.0,0.0,0.0416666679084301,8.333333969116211,-2.0032365322113037,5.062499985797331e-05,-0.006382897961884737,0.007935356348752975,0.9595242738723755,0.3673497140407562,0.1516345739364624,0.07583712041378021,,,0.04804816097021103,0.14194156229496002,0.618775486946106,6.684689998626709,0.9737740755081177,0.692307710647583,0.13833336532115936,0.6377747058868408,0.054740190505981445,141952.0,0.23026154935359955,498.29998779296875,,38.88194274902344,
5019,,,,,,,,,,,,,,,,,,,,,,1.494476079940796,0.34225982427597046,,,,,,,,,,,,,,,
5020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,,39.830318450927734
5021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,,39.43596649169922
5023,-0.3534596860408783,-0.004585816524922848,0.7461427450180054,0.8390473127365112,0.8563351035118103,0.9657008051872253,0.4785618782043457,0.3839263916015625,-0.002447330392897129,0.0,0.0,0.0,9.375,-2.02229380607605,7.593750342493877e-05,-0.007592963986098766,0.009467041119933128,0.889655351638794,0.32409611344337463,0.14992472529411316,0.07044501602649689,,,0.04624156653881073,0.13354481756687164,0.5982958078384399,6.252971649169922,0.971463680267334,0.692307710647583,0.14592990279197693,0.6310610771179199,0.05250144004821777,143811.0,0.230245441198349,500.0,495.5199890136719,39.13642883300781,39.172080993652344
5024,,,,,,,,,,,,,,,,,,,,,,1.4726450443267822,0.3449569344520569,,,,,,,,,,,,,491.1499938964844,,38.777923583984375
5025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,,39.62595748901367
5028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.6300048828125,,39.45515060424805
5030,-0.3542216718196869,-0.0045512644574046135,0.7451313734054565,0.8377577066421509,0.8561863303184509,0.965636670589447,0.4785674512386322,0.3822564482688904,-0.0022595184855163097,0.0,0.0,0.0,7.958333492279053,-2.0665037631988525,7.593750342493877e-05,-0.00878906063735485,0.008237332105636597,0.8646458387374878,0.2783907949924469,0.14390285313129425,0.07155667245388031,,,0.04759965464472771,0.13392242789268494,0.5850698947906494,5.831130027770996,0.9725865721702576,0.23076924681663513,0.13944591581821442,0.6284327507019043,0.052922964096069336,144277.0,0.22981998324394226,500.0,,38.904537200927734,
5031,-0.35372108221054077,-0.004987307824194431,0.743884801864624,0.8347477912902832,0.8548203706741333,0.9639336466789246,0.47682687640190125,0.3815463185310364,-0.008732082322239876,0.0,0.0,0.0416666679084301,9.0,-2.0682435035705566,3.3749998692655936e-05,-0.005545209161937237,0.016874469816684723,0.9408893585205078,0.2822582423686981,0.15490585565567017,0.07533182203769684,1.5073580741882324,0.32593226432800293,0.04943947121500969,0.14104004204273224,0.6259974241256714,6.371660232543945,0.9728342890739441,0.42307695746421814,0.14058522880077362,0.6330275535583496,0.05174541473388672,143557.0,0.22991368174552917,500.0,,39.04153823852539,
5032,,,,,,,,,,,,,,,,,,,,,,1.62814462184906,0.3877345025539398,,,,,,,,,,,,,500.0,,39.654048919677734
5033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,,39.73207092285156
5034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,,39.48114013671875
5036,-0.355057954788208,-0.005182094406336546,0.7401964664459229,0.8315555453300476,0.8518208265304565,0.9619805216789246,0.47598302364349365,0.37228792905807495,-0.0024995352141559124,0.0,0.0,0.0833333358168602,8.166666984558105,-2.098421573638916,5.062499985797331e-05,-0.006436008960008621,0.00959440041333437,0.9948393106460571,0.3387019634246826,0.1619042009115219,0.08555787801742554,,,0.049510955810546875,0.1421409249305725,0.6295884847640991,6.557954788208008,0.9748440980911255,0.23076924681663513,0.1369674801826477,0.6321842670440674,0.05362224578857422,143340.0,0.22960489988327026,495.6000061035156,499.5299987792969,38.508399963378906,39.77093505859375
5037,,,,,,,,,,,,,,,,,,,,,,1.4560410976409912,0.3320448100566864,,,,,,,,,,,,,,,
5039,-0.35263127088546753,-0.003988521173596382,0.7449613809585571,0.8362258672714233,0.8594836592674255,0.9667980074882507,0.4781803488731384,0.3820948600769043,-0.0019184703705832362,0.0,0.0,0.0,7.875,-2.1466336250305176,7.593750342493877e-05,-0.008677463978528976,0.006631874479353428,0.9037622809410095,0.3079480528831482,0.14267338812351227,0.07305285334587097,,,0.04748629778623581,0.13795726001262665,0.6050606369972229,6.381925106048584,0.9748439788818359,0.692307710647583,0.1425165832042694,0.631955623626709,0.05317878723144531,143481.0,0.22921757400035858,500.0,499.6499938964844,38.84661102294922,39.465702056884766
5040,,,,,,,,,,,,,,,,,,,,,,1.4837511777877808,0.34695935249328613,,,,,,,,,,,,,,,
5042,-0.3505858778953552,-0.005198213737457991,0.7406427264213562,0.8312186002731323,0.8538597822189331,0.961725115776062,0.475738525390625,0.3823760449886322,-0.002020833548158407,0.0,0.0,0.0416666679084301,7.208333492279053,-2.1690218448638916,7.593750342493877e-05,-0.00841109175235033,0.008885227143764496,0.8999764323234558,0.3038802146911621,0.1446923017501831,0.07724320888519287,,,0.047341953963041306,0.1377083659172058,0.6149510145187378,6.0172648429870605,0.9762527346611023,0.692307710647583,0.14432896673679352,0.6319501399993896,0.054640769958496094,143176.0,0.22906744480133057,500.0,495.239990234375,38.93059539794922,39.21407699584961
5043,-0.3535102605819702,-0.0042325472459197044,0.7457627058029175,0.835602879524231,0.8553074598312378,0.9653104543685913,0.4784855544567108,0.37730830907821655,-0.0017352995928376913,0.0,0.0,0.0,7.9166669845581055,-2.174544334411621,0.00011390625149942935,-0.010582649149000645,0.0060358233749866486,0.87711501121521,0.2970188558101654,0.15685349702835083,0.07130886614322662,1.4325647354125977,0.31910592317581177,0.04744155332446098,0.13655991852283478,0.6241400241851807,5.972449779510498,0.9773057699203491,0.692307710647583,0.14292898774147034,0.6322250366210938,0.053513526916503906,143354.0,0.22902269661426544,500.0,,38.955604553222656,
5044,,,,,,,,,,,,,,,,,,,,,,1.5133780241012573,0.3634909987449646,,,,,,,,,,,,,,,
5045,-0.3538026809692383,-0.005277588963508606,0.742401123046875,0.8330408930778503,0.8524365425109863,0.963322639465332,0.47701334953308105,0.3680926561355591,-0.0015364056453108788,0.0,0.0,0.0416666679084301,7.9166669845581055,-2.181811809539795,7.593750342493877e-05,-0.007083213422447443,0.008967198431491852,0.9317079782485962,0.31072479486465454,0.16939084231853485,0.0795130580663681,,,0.05206381902098656,0.13876760005950928,0.6109434962272644,6.4180731773376465,0.9775094389915466,0.692307710647583,0.13991399109363556,0.6337473392486572,0.05291152000427246,143162.0,0.22897833585739136,497.92999267578125,498.7200012207031,38.66136169433594,39.33649444580078
5046,,,,,,,,,,,,,,,,,,,,,,1.4536056518554688,0.3516954183578491,,,,,,,,,,,,,498.9800109863281,,39.55602264404297
5049,-0.349841445684433,-0.004937461577355862,0.7412537932395935,0.8314919471740723,0.8504120707511902,0.9592618346214294,0.47458505630493164,0.37939509749412537,-0.002801185008138418,0.0,0.0416666679084301,0.0,8.5,-2.177145004272461,3.3749998692655936e-05,-0.0051804701797664165,0.021354135125875473,0.8935455679893494,0.3423030376434326,0.15345613658428192,0.07714807987213135,,,0.0489707849919796,0.1421107053756714,0.6185755729675293,6.098044395446777,0.9782022833824158,0.692307710647583,0.14056333899497986,0.6360650062561035,0.051131248474121094,143050.0,0.22907796502113342,497.54998779296875,,38.97663116455078,
5050,,,,,,,,,,,,,,,,,,,,,,1.5641546249389648,0.36386579275131226,,,,,,,,,,,,,,,
5053,-0.3481035828590393,-0.005141021218150854,0.7366713881492615,0.8275136947631836,0.8468167185783386,0.9545947909355164,0.472165048122406,0.3772406280040741,-0.002615615725517273,0.0,0.0416666679084301,0.0833333358168602,8.041666984558105,-2.131756544113159,7.593750342493877e-05,-0.008421742357313633,0.009014885872602463,0.9654043912887573,0.3840782344341278,0.16031314432621002,0.07965129613876343,,,0.05116003006696701,0.142978698015213,0.6386699676513672,6.578830242156982,0.9765446186065674,0.692307710647583,0.14541569352149963,0.6351993083953857,0.055840492248535156,142255.0,0.22931639850139618,493.8399963378906,,38.543739318847656,
5054,-0.3468635678291321,-0.003828352317214012,0.7403883934020996,0.8300411701202393,0.8513175249099731,0.9578289985656738,0.4747816324234009,0.3828970193862915,-0.0026079544331878424,0.0,0.0416666679084301,0.1666666716337204,8.416666984558105,-2.143602132797241,7.593750342493877e-05,-0.008562649600207806,0.007604476064443588,0.9786726832389832,0.32795923948287964,0.14764396846294403,0.07551450282335281,1.4972684383392334,0.35235053300857544,0.049951836466789246,0.14100085198879242,0.6264591217041016,6.218617916107178,0.9770520925521851,0.692307710647583,0.14350296556949615,0.6337182521820068,0.05445384979248047,142847.0,0.22920477390289307,497.3500061035156,500.0,39.02301788330078,39.39020538330078
5055,,,,,,,,,,,,,,,,,,,,,,1.5419893264770508,0.3746787905693054,,,,,,,,,,,,,,,
5056,-0.35242652893066406,-0.005460670217871666,0.743751049041748,0.8363210558891296,0.8574240207672119,0.965895414352417,0.4781326949596405,0.37871402502059937,-0.0027155461721122265,0.0,0.0,0.0,6.958333492279053,-2.167121171951294,7.593750342493877e-05,-0.007810284849256277,0.008464465849101543,0.9218356013298035,0.3174217939376831,0.1436702013015747,0.073458231985569,,,0.050507716834545135,0.13834330439567566,0.6109308004379272,6.270607948303223,0.9785172939300537,0.692307710647583,0.14065009355545044,0.6323003768920898,0.05280661582946777,143487.0,0.2290131151676178,500.0,500.0,39.01820373535156,39.397216796875
5057,,,,,,,,,,,,,,,,,,,,,,1.5999810695648193,0.3393229842185974,,,,,,,,,,,,,,,
5058,-0.34999608993530273,-0.0054939682595431805,0.7444571852684021,0.8352832794189453,0.8526523113250732,0.9620277285575867,0.4760361611843109,0.38058173656463623,-0.0023200041614472866,0.0,0.0,0.0416666679084301,8.791666984558105,-2.158504009246826,5.062499985797331e-05,-0.008813994936645031,0.008547212928533554,1.0060880184173584,0.3420214354991913,0.1562546044588089,0.08082227408885956,,,0.047504864633083344,0.139851912856102,0.616669774055481,6.492133140563965,0.9788832068443298,0.692307710647583,0.13709938526153564,0.6315529346466064,0.05168724060058594,143879.0,0.22912198305130005,500.0,,39.178035736083984,
5059,,,,,,,,,,,,,,,,,,,,,,1.51340913772583,0.3668035864830017,,,,,,,,,,,,,500.0,,39.525630950927734
5061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,,39.61002731323242
5062,-0.34934696555137634,-0.005651633720844984,0.7372959852218628,0.8286578059196472,0.8493084907531738,0.9569543600082397,0.4730806350708008,0.3775843381881714,-0.0012312063481658697,0.0,0.0,0.125,8.541666984558105,-2.128208875656128,1.4999999621068127e-05,-0.0033303929958492517,0.01479896530508995,0.9025139808654785,0.32692229747772217,0.15676286816596985,0.0766758993268013,,,0.05165066570043564,0.14272072911262512,0.6265964508056641,6.636019706726074,0.9809345602989197,0.692307710647583,0.13039237260818481,0.6356017589569092,0.053519487380981445,142651.0,0.2293018400669098,491.82000732421875,,38.40803527832031,
5063,,,,,,,,,,,,,,,,,,,,,,1.568269968032837,0.3645159602165222,,,,,,,,,,,,,,,
5066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,,39.75117492675781
5068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.489990234375,,39.08256149291992
5070,-0.3508523404598236,-0.004687934182584286,0.7434439063072205,0.8348925113677979,0.8525320887565613,0.9607458114624023,0.4760105609893799,0.3836671710014343,-0.0024604955688118935,0.0,0.0,0.0833333358168602,8.083333969116211,-2.0607335567474365,5.062499985797331e-05,-0.007694494444876909,0.007892648689448833,1.0022869110107422,0.36751312017440796,0.1549753099679947,0.08528714627027512,,,0.06243324279785156,0.14798761904239655,0.6313172578811646,6.738079071044922,0.9777382612228394,0.2884615659713745,0.13434536755084991,0.6322271823883057,0.05372118949890137,143311.0,0.2297065705060959,497.6000061035156,498.9800109863281,38.85271453857422,39.41239547729492
