-0.010699,-0.026162,0.814264,-0.056807,0.013633,-0.724968,0.686300,0.096104,0.127921,0.106993,0.121468,-0.006223,-0.020835,0.118751,-0.012781,-0.156612,0.132198,0.032254,0.038324,-0.031275,0.098128,-0.041134,0.032129,0.083917,-0.313674,0.575402,-0.123539,0.081741,0.041050,-0.001362,-0.147668,0.361498,0.562062,0.079865,0.095589,-0.013526
-0.010726,-0.025960,0.814351,-0.056023,0.014759,-0.725192,0.686105,0.093690,0.128810,0.107193,0.119263,-0.003281,-0.020400,0.116910,-0.011557,-0.157221,0.128227,0.034427,0.038483,-0.032079,0.099857,-0.043430,0.030815,0.081533,-0.311691,0.580119,-0.123685,0.078784,0.040536,-0.003863,-0.146747,0.364088,0.566555,0.080873,0.092892,-0.013721
-0.010702,-0.025960,0.814346,-0.055886,0.014905,-0.725279,0.686021,0.093185,0.129171,0.107181,0.119232,-0.002159,-0.019951,0.116466,-0.011238,-0.157921,0.127847,0.033916,0.038876,-0.031928,0.100309,-0.043819,0.031085,0.080988,-0.311484,0.581364,-0.123691,0.078207,0.040235,-0.004070,-0.146430,0.364822,0.567871,0.080969,0.092590,-0.013631
-0.010724,-0.026015,0.814401,-0.055768,0.014968,-0.725205,0.686107,0.093527,0.128267,0.107073,0.119279,-0.005977,-0.020319,0.116395,-0.011708,-0.154750,0.127810,0.036600,0.038476,-0.032815,0.099530,-0.044019,0.030608,0.081220,-0.311413,0.582030,-0.123828,0.078044,0.040415,-0.004292,-0.146929,0.364698,0.568289,0.081128,0.091941,-0.013674
-0.010698,-0.026108,0.814414,-0.055694,0.014998,-0.725361,0.685948,0.093909,0.128138,0.107049,0.119365,-0.006772,-0.019348,0.116188,-0.011552,-0.153091,0.127622,0.037104,0.039230,-0.032798,0.099272,-0.044006,0.030387,0.081494,-0.311294,0.582646,-0.124005,0.077987,0.040643,-0.004356,-0.147323,0.364625,0.568825,0.081229,0.091705,-0.013783
-0.010584,-0.026113,0.814427,-0.055610,0.015036,-0.725518,0.685788,0.094302,0.127998,0.107034,0.119367,-0.007519,-0.018373,0.115916,-0.011404,-0.151430,0.127513,0.037568,0.039984,-0.032751,0.099019,-0.044024,0.030170,0.081767,-0.311226,0.583262,-0.124191,0.077950,0.040885,-0.004387,-0.147744,0.364537,0.569334,0.081328,0.091532,-0.013912
-0.010659,-0.026170,0.814403,-0.055785,0.015041,-0.725264,0.686042,0.093398,0.128151,0.106536,0.119471,-0.005873,-0.021145,0.117157,-0.012149,-0.156406,0.127821,0.036645,0.037575,-0.032732,0.099367,-0.043871,0.030474,0.081817,-0.311906,0.583781,-0.124234,0.078241,0.040768,-0.004170,-0.147689,0.365049,0.569993,0.081503,0.092270,-0.013479
-0.010600,-0.026236,0.814405,-0.055762,0.015021,-0.725136,0.686179,0.093462,0.127906,0.105672,0.119497,-0.006286,-0.021376,0.117685,-0.012480,-0.157094,0.128029,0.036865,0.037370,-0.033086,0.099299,-0.043677,0.030747,0.081859,-0.312455,0.584211,-0.124283,0.078544,0.040651,-0.003973,-0.147688,0.365574,0.570527,0.081574,0.092604,-0.013187
-0.010626,-0.026303,0.814408,-0.055744,0.014999,-0.725026,0.686298,0.093544,0.127673,0.104859,0.119539,-0.006719,-0.021604,0.118239,-0.012800,-0.157736,0.128176,0.037124,0.037167,-0.033400,0.099240,-0.043474,0.031020,0.081875,-0.312944,0.584549,-0.124311,0.078846,0.040540,-0.003784,-0.147676,0.366070,0.570999,0.081641,0.092885,-0.012888
-0.010400,-0.026282,0.814387,-0.055872,0.015059,-0.725174,0.686130,0.093535,0.128079,0.107212,0.119440,-0.005707,-0.020979,0.117056,-0.012204,-0.155294,0.127984,0.036784,0.037561,-0.033324,0.099260,-0.043271,0.031016,0.081726,-0.312963,0.584573,-0.124383,0.078694,0.040956,-0.004264,-0.147753,0.366379,0.570661,0.081517,0.092624,-0.013610
-0.010238,-0.026295,0.814376,-0.055864,0.015147,-0.725149,0.686155,0.093394,0.127983,0.107341,0.119386,-0.005939,-0.020973,0.116890,-0.012357,-0.154391,0.128243,0.037338,0.037325,-0.033196,0.099131,-0.043174,0.030805,0.081696,-0.312905,0.584540,-0.124457,0.078889,0.041255,-0.004805,-0.147648,0.366589,0.570276,0.081421,0.092659,-0.013867
-0.010077,-0.026306,0.814365,-0.055867,0.015216,-0.725104,0.686201,0.093272,0.127864,0.107414,0.119363,-0.006182,-0.020964,0.116793,-0.012529,-0.153541,0.128486,0.037884,0.037093,-0.033140,0.098969,-0.043023,0.030565,0.081660,-0.312782,0.584410,-0.124517,0.079096,0.041537,-0.005370,-0.147502,0.366737,0.569786,0.081300,0.092699,-0.014087
-0.010313,-0.026330,0.814384,-0.055813,0.015206,-0.725199,0.686105,0.093267,0.128078,0.107711,0.119402,-0.005843,-0.020952,0.116631,-0.011934,-0.155325,0.127772,0.036324,0.037523,-0.033511,0.099438,-0.042847,0.031308,0.081899,-0.313126,0.584301,-0.124357,0.078943,0.040747,-0.004729,-0.147313,0.366573,0.570286,0.081392,0.092821,-0.013608
-0.010454,-0.026349,0.814378,-0.055794,0.015264,-0.725259,0.686041,0.093243,0.128431,0.107859,0.119382,-0.005967,-0.020971,0.116436,-0.011438,-0.155240,0.127731,0.036033,0.037396,-0.033861,0.099667,-0.042689,0.031553,0.082000,-0.312908,0.584116,-0.124276,0.079071,0.040454,-0.004149,-0.147339,0.366373,0.570586,0.081561,0.092845,-0.013595
-0.010592,-0.026365,0.814371,-0.055776,0.015323,-0.725326,0.685971,0.093212,0.128784,0.108023,0.119376,-0.006099,-0.020987,0.116236,-0.010941,-0.155137,0.127685,0.035754,0.037270,-0.034203,0.099902,-0.042514,0.031761,0.082057,-0.312604,0.583828,-0.124172,0.079219,0.040180,-0.003593,-0.147338,0.366119,0.570768,0.081735,0.092847,-0.013604
-0.010540,-0.026337,0.814390,-0.055735,0.015225,-0.725424,0.685873,0.093191,0.128450,0.107956,0.119491,-0.005611,-0.021025,0.116455,-0.011920,-0.155370,0.127727,0.036298,0.037608,-0.033874,0.099408,-0.042995,0.031450,0.082386,-0.312267,0.583588,-0.124259,0.078783,0.040862,-0.004196,-0.147671,0.365731,0.570068,0.081527,0.092691,-0.013825
-0.010462,-0.026308,0.814394,-0.055744,0.015164,-0.725500,0.685793,0.093260,0.128253,0.108271,0.119508,-0.005462,-0.020872,0.116490,-0.012261,-0.155401,0.127697,0.036185,0.037633,-0.033791,0.099197,-0.043299,0.031199,0.082730,-0.311754,0.583342,-0.124263,0.078616,0.041061,-0.004495,-0.147681,0.365049,0.569410,0.081346,0.092494,-0.014067
-0.010387,-0.026191,0.814397,-0.055757,0.015102,-0.725578,0.685711,0.093332,0.128071,0.108591,0.119542,-0.005325,-0.020727,0.116523,-0.012589,-0.155426,0.127678,0.036066,0.037652,-0.033699,0.098992,-0.043598,0.030937,0.083072,-0.311158,0.582974,-0.124223,0.078447,0.041210,-0.004795,-0.147649,0.364283,0.568632,0.081146,0.092277,-0.014325
-0.010333,-0.026348,0.814401,-0.055941,0.015194,-0.725538,0.685736,0.093608,0.128507,0.108220,0.119437,-0.005849,-0.020903,0.116597,-0.011800,-0.155572,0.127901,0.036574,0.037844,-0.033835,0.099481,-0.043383,0.031133,0.082723,-0.311084,0.582559,-0.123894,0.078525,0.040732,-0.004432,-0.147286,0.363791,0.568475,0.081307,0.092239,-0.014059
