step,Train/mean_reward,Train/mean_episode_length,Loss/value_function,Loss/surrogate,Loss/learning_rate,Policy/mean_noise_std,Episode_Reward/motion_body_pos,Episode_Reward/motion_body_ori,Episode_Reward/motion_body_lin_vel,Episode_Reward/motion_body_ang_vel,Episode_Reward/motion_global_root_pos,Episode_Reward/motion_global_root_ori,Episode_Reward/action_rate_l2,Episode_Reward/joint_limit,Episode_Reward/self_collisions,Metrics/motion/error_anchor_pos,Metrics/motion/error_anchor_rot,Metrics/motion/error_body_pos,Metrics/motion/error_body_rot,Metrics/motion/error_joint_pos,Episode_Termination/time_out,Episode_Termination/anchor_pos,Episode_Termination/anchor_ori,Perf/total_fps
2,-1.39446222782135,11.989999771118164,0.5522372126579285,-0.014618133194744587,0.000750000006519258,0.9928540587425232,0.017795436084270477,0.005821518134325743,0.006107638590037823,0.0002924863947555423,0.00899498164653778,0.005964261945337057,-0.11756502091884613,-0.00583842396736145,-0.046138565987348557,0.12497489154338837,0.3802301585674286,0.13016244769096375,0.6203774213790894,2.171065330505371,0.0,3.4583334922790527,0.25,104957.0
5,-0.9490143060684204,9.359999656677246,0.4243648946285248,-0.014052710495889187,0.00033333332976326346,0.9833472967147827,0.017248250544071198,0.0057464102283120155,0.005756027065217495,0.0002805536496452987,0.00877674575895071,0.005840897560119629,-0.109921894967556,-0.005543935112655163,-0.03218119964003563,0.1216975599527359,0.3776264786720276,0.12898454070091248,0.6156491041183472,2.176145553588867,0.0,3.2083334922790527,0.25,103876.0
7,-0.8268113732337952,9.579999923706055,0.3160382807254791,-0.013277149759232998,0.00022222222469281405,0.9775974750518799,0.016666073352098465,0.005637263413518667,0.005431370344012976,0.0002613924443721771,0.008492439985275269,0.0057457610964775085,-0.1029876321554184,-0.005187812261283398,-0.02435612678527832,0.11754735559225082,0.3706313967704773,0.12717267870903015,0.6139377355575562,2.1769497394561768,0.0,2.0833334922790527,0.3333333432674408,103680.0
15,-0.5721747875213623,8.260000228881836,0.08526160567998886,-0.010548350401222706,0.00022222222469281405,0.9476693868637085,0.01462876982986927,0.0051645818166434765,0.004115586634725332,0.0001894651650218293,0.007573326118290424,0.005235984921455383,-0.07993407547473907,-0.004069320857524872,-0.008245959877967834,0.10616882890462875,0.3532811403274536,0.12288015335798264,0.6059384346008301,2.161893844604492,0.0,1.25,0.5833333730697632,104168.0
16,-0.5319299101829529,8.649999618530273,0.08688429743051529,-0.014340315014123917,0.00033333332976326346,0.9404118061065674,0.014430714771151543,0.005150653887540102,0.004008766729384661,0.00018637051107361913,0.00750079657882452,0.0051514082588255405,-0.077243372797966,-0.0039695752784609795,-0.007083782460540533,0.10436616837978363,0.35455185174942017,0.12225562334060669,0.6036578416824341,2.156388759613037,0.0,1.2916667461395264,0.2083333432674408,105976.0
17,-0.4364069104194641,7.730000019073486,0.06310620158910751,-0.015832573175430298,0.00022222222469281405,0.9345868825912476,0.014100292697548866,0.00508450111374259,0.003835329320281744,0.00017705056234262884,0.007329924963414669,0.005065523087978363,-0.07365894317626953,-0.0036405683495104313,-0.0069167460314929485,0.10250481963157654,0.34741759300231934,0.12106090039014816,0.599943995475769,2.1501903533935547,0.0,1.2083333730697632,0.2083333432674408,103504.0
21,-0.3670137822628021,7.679999828338623,0.041943326592445374,-0.014481219463050365,0.00014814814494457096,0.9126737713813782,0.013468708842992783,0.004923144355416298,0.0034352843649685383,0.00015422585420310497,0.007022747304290533,0.004910606425255537,-0.06448639184236526,-0.0031374231912195683,-0.004564027301967144,0.0985492691397667,0.3407357633113861,0.11846568435430527,0.5967196822166443,2.1385934352874756,0.0,1.0,0.3333333432674408,106676.0
22,-0.3861857056617737,8.079999923706055,0.033116694539785385,-0.015481546521186829,0.00014814814494457096,0.906751811504364,0.013376139104366302,0.004912828095257282,0.003391939913854003,0.00015134018030948937,0.00697296392172575,0.004876099061220884,-0.06281154602766037,-0.003079758957028389,-0.004122657235711813,0.09752194583415985,0.34048914909362793,0.11757727712392807,0.5951098799705505,2.131039619445801,0.0,0.5833333730697632,0.4166666865348816,105744.0
23,-0.3046993911266327,6.929999828338623,0.028798863291740417,-0.0167227815836668,0.00014814814494457096,0.9007147550582886,0.01306944526731968,0.0048224907368421555,0.00322716380469501,0.0001376507425447926,0.006823437288403511,0.004813788458704948,-0.05982236564159393,-0.002785895485430956,-0.0037006575148552656,0.09486663341522217,0.3327285647392273,0.11605735123157501,0.5934802889823914,2.128276824951172,0.0,0.7083333730697632,0.25,106507.0
28,-0.2292596995830536,7.300000190734863,0.019512837752699852,-0.01780848018825054,0.00022222222469281405,0.8654883503913879,0.01271432638168335,0.004815466236323118,0.003092685714364052,0.0001397937157889828,0.00665753660723567,0.004696523770689964,-0.05152389407157898,-0.00231164344586432,-0.002846136223524809,0.09200385212898254,0.3300301730632782,0.11414538323879242,0.5870980024337769,2.1025710105895996,0.0,0.5833333730697632,0.1666666716337204,106806.0
30,-0.186604306101799,7.260000228881836,0.019859839230775833,-0.013389214873313904,0.00014814814494457096,0.8538405895233154,0.0125645836815238,0.004772307351231575,0.0029943231493234634,0.00013815303100273013,0.006578642874956131,0.00469120591878891,-0.048326488584280014,-0.0020888750441372395,-0.0024365950375795364,0.09143468737602234,0.3243200182914734,0.11385101079940796,0.5871900320053101,2.109762668609619,0.0,0.3333333432674408,0.125,108640.0
32,-0.19133959710597992,7.130000114440918,0.013578223064541817,-0.015559428371489048,0.00014814814494457096,0.8419716358184814,0.01249672006815672,0.004810297396034002,0.0029854632448405027,0.00014028037548996508,0.006537803914397955,0.004673626273870468,-0.04612114652991295,-0.0020089801400899887,-0.0023664559703320265,0.09099191427230835,0.3249036967754364,0.1131506860256195,0.5849597454071045,2.102482318878174,0.0,0.4166666865348816,0.2916666865348816,107462.0
37,-0.15042556822299957,7.119999885559082,0.01020602136850357,-0.01607152260839939,7.593750342493877e-05,0.8191298246383667,0.01234375312924385,0.004848536569625139,0.0029299778398126364,0.0001430356496712193,0.006468476261943579,0.004640243947505951,-0.04132089018821716,-0.0016794728580862284,-0.0019632820039987564,0.08923929184675217,0.3236701190471649,0.11243583261966705,0.5830844640731812,2.09743595123291,0.0,0.5,0.3333333432674408,108205.0
39,-0.10883694142103195,6.820000171661377,0.007197775412350893,-0.016801562160253525,0.00011390625149942935,0.8084396719932556,0.012235723435878754,0.0048228781670331955,0.002889324678108096,0.00014353246660903096,0.00641985796391964,0.004642011132091284,-0.039286691695451736,-0.0014694657875224948,-0.0016748047200962901,0.08735714852809906,0.31643033027648926,0.11142462491989136,0.5807660818099976,2.099273204803467,0.0,0.2916666865348816,0.2916666865348816,107193.0
42,-0.0697370246052742,6.659999847412109,0.0068681854754686356,-0.012291776947677135,7.593750342493877e-05,0.7949832677841187,0.012282256036996841,0.004885667469352484,0.002930729417130351,0.00015564037312287837,0.006441030651330948,0.00466166902333498,-0.037177667021751404,-0.0013567180139943957,-0.0015972405672073364,0.08791425824165344,0.318554162979126,0.11205786466598511,0.581239640712738,2.1034770011901855,0.0,0.375,0.5,107294.0
49,-0.02875756099820137,6.909999847412109,0.00883154384791851,-0.007483307737857103,0.00011390625149942935,0.7689428329467773,0.012273307889699936,0.004949798341840506,0.0029729302041232586,0.00017188192578032613,0.006425200961530209,0.004740548320114613,-0.03322387486696243,-0.0011070449836552143,-0.001181666855700314,0.08805285394191742,0.310584157705307,0.1112552210688591,0.5769914388656616,2.1018266677856445,0.0,0.1666666716337204,0.2083333432674408,107503.0
51,-0.04862164333462715,7.190000057220459,0.007062367629259825,-0.008281294256448746,0.00011390625149942935,0.7643518447875977,0.012365519069135189,0.0050242505967617035,0.0030390750616788864,0.00018397012900095433,0.006462003104388714,0.004783697426319122,-0.03274459019303322,-0.0010503155644983053,-0.0014278928283602,0.08944990485906601,0.3089149296283722,0.11179562658071518,0.57579505443573,2.0987346172332764,0.0,0.2916666865348816,0.25,105933.0
52,-0.020250173285603523,6.820000171661377,0.004680190235376358,-0.014988549053668976,0.00011390625149942935,0.7598381638526917,0.012467341497540474,0.0050510200671851635,0.003092707134783268,0.00018698591156862676,0.006517612840980291,0.004807288758456707,-0.03266357630491257,-0.0010748552158474922,-0.001134688500314951,0.08944857120513916,0.31206879019737244,0.11217647790908813,0.5781331062316895,2.1082558631896973,0.0,0.0833333358168602,0.1666666716337204,106712.0
56,-0.003343162126839161,6.739999771118164,0.004151671193540096,-0.009573793038725853,5.062499985797331e-05,0.7491875886917114,0.012507631443440914,0.005109698511660099,0.003150245640426874,0.00020464250701479614,0.006533229723572731,0.004875983111560345,-0.031192343682050705,-0.0009496581042185426,-0.0011287298984825611,0.08871579170227051,0.3038172423839569,0.11114581674337387,0.5733110308647156,2.1040830612182617,0.0,0.3333333432674408,0.25,106061.0
66,0.03360368683934212,7.079999923706055,0.012735487893223763,-0.0038652075454592705,9.999999747378752e-06,0.7294418215751648,0.013101807795464993,0.005394820123910904,0.003578093834221363,0.00026528778835199773,0.006817059591412544,0.005160574801266193,-0.030161535367369652,-0.0008780462085269392,-0.0015497319400310516,0.09163166582584381,0.3010738790035248,0.11256620287895203,0.5692463517189026,2.1015625,0.0,0.2083333432674408,0.0416666679084301,106233.0
67,0.04056048393249512,8.050000190734863,0.00782661885023117,-0.004969555884599686,9.999999747378752e-06,0.7286021709442139,0.013230463489890099,0.005480374209582806,0.0036828862503170967,0.00028269525500945747,0.0068750036880373955,0.005211754702031612,-0.030311744660139084,-0.0008659022278152406,-0.001401372253894806,0.09214602410793304,0.300578773021698,0.11274878680706024,0.5668455958366394,2.092866897583008,0.0,0.2916666865348816,0.125,106737.0
69,0.022211438044905663,7.670000076293945,0.0031657395884394646,-0.015498251654207706,0.00011390625149942935,0.7221666574478149,0.013293249532580376,0.00550581282004714,0.003756765741854906,0.00028610756271518767,0.006914238911122084,0.005245306994765997,-0.030133692547678947,-0.0008623066241852939,-0.0010114229517057538,0.09097440540790558,0.2966604232788086,0.11216138303279877,0.5654075741767883,2.085066318511963,0.0,0.125,0.125,106205.0
72,0.055061016231775284,7.809999942779541,0.0038610524497926235,-0.007916859351098537,9.999999747378752e-06,0.7147228121757507,0.013588258996605873,0.005644948687404394,0.00396543275564909,0.00032223667949438095,0.007048960775136948,0.005385199096053839,-0.029916342347860336,-0.0008360186475329101,-0.0010687768226489425,0.0927390456199646,0.2945486903190613,0.1125309094786644,0.5641734600067139,2.073848009109497,0.0,0.2916666865348816,0.0833333358168602,104908.0
78,0.06568654626607895,7.940000057220459,0.010817092843353748,-0.00486545916646719,9.999999747378752e-06,0.7004320621490479,0.014364801347255707,0.006028694566339254,0.004519310314208269,0.0004188133170828223,0.0074135856702923775,0.0056827254593372345,-0.030311187729239464,-0.000825985218398273,-0.0012712564785033464,0.09576528519392014,0.2954855263233185,0.11358870565891266,0.5581274032592773,2.048414468765259,0.0,0.3333333432674408,0.0416666679084301,106217.0
81,0.08658957481384277,8.239999771118164,0.005925242323428392,-0.005159422289580107,9.999999747378752e-06,0.6927042007446289,0.014760981313884258,0.006161335855722427,0.004829169251024723,0.000469389371573925,0.0075987852178514,0.005857718642801046,-0.030533796176314354,-0.0008458217489533126,-0.0012573071289807558,0.0968519076704979,0.29096877574920654,0.11355417966842651,0.5570966005325317,2.0436184406280518,0.0,0.2916666865348816,0.0833333358168602,105170.0
82,0.07996567338705063,8.779999732971191,0.0038504928816109896,-0.009807356633245945,7.593750342493877e-05,0.69097900390625,0.014844208024442196,0.0062067341059446335,0.004899249412119389,0.00048174112453125417,0.007634094916284084,0.0058897798880934715,-0.030502481386065483,-0.0008078472455963492,-0.0011695236898958683,0.09709914773702621,0.29303064942359924,0.11396649479866028,0.5569983720779419,2.044121265411377,0.0,0.375,0.0416666679084301,104448.0
84,0.06245388090610504,8.420000076293945,0.01536521501839161,-0.0028006997890770435,9.999999747378752e-06,0.6873897910118103,0.015410907566547394,0.006407629698514938,0.00531483069062233,0.0005441852263174951,0.00790658500045538,0.0060912384651601315,-0.03139626607298851,-0.0008512170752510428,-0.0012244954705238342,0.09905453026294708,0.29170843958854675,0.11453967541456223,0.5556129217147827,2.0301687717437744,0.0,0.5416666865348816,0.0416666679084301,102412.0
85,0.08626880496740341,8.569999694824219,0.0035279898438602686,-0.010120227932929993,0.00011390625149942935,0.685271143913269,0.015683859586715698,0.006499250419437885,0.0054953256621956825,0.0005730229895561934,0.008015412837266922,0.006215542089194059,-0.031883496791124344,-0.0008307517855428159,-0.0010334675898775458,0.10039383172988892,0.2891901135444641,0.1147075891494751,0.5544377565383911,2.026601791381836,0.0,0.625,0.0833333358168602,104500.0
89,0.10803630203008652,9.489999771118164,0.0054713645949959755,-0.007428109645843506,9.999999747378752e-06,0.6756160259246826,0.016739077866077423,0.006896504666656256,0.006246143952012062,0.0007069662096910179,0.00848488137125969,0.006585444323718548,-0.03341921418905258,-0.0008587713818997145,-0.0012007062323391438,0.1046813577413559,0.28947609663009644,0.11611665785312653,0.5520905256271362,2.001447916030884,0.0,1.5416667461395264,0.0416666679084301,104491.0
94,0.12089427560567856,9.880000114440918,0.003987669013440609,-0.01538082305341959,7.593750342493877e-05,0.6653949618339539,0.017855677753686905,0.007396073546260595,0.007022469770163298,0.0008722527418285608,0.008953407406806946,0.007120706140995026,-0.03499303385615349,-0.0008553395746275783,-0.0012104939669370651,0.10991966724395752,0.27823734283447266,0.11778207868337631,0.5473389625549316,1.9790191650390625,0.0,2.25,0.0,101269.0
95,0.12707366049289703,10.140000343322754,0.01835954375565052,-0.0018485181499272585,9.999999747378752e-06,0.6645446419715881,0.01818917877972126,0.007573369890451431,0.007264708634465933,0.000939277873840183,0.009094107896089554,0.007257542572915554,-0.03545437380671501,-0.0008541584829799831,-0.001610101549886167,0.11201412975788116,0.2766178548336029,0.11819323897361755,0.5456787347793579,1.9713929891586304,0.0,2.6666667461395264,0.0,102982.0
96,0.11673247814178467,10.760000228881836,0.028871942311525345,-0.0026466355193406343,9.999999747378752e-06,0.6640958189964294,0.01861334592103958,0.00771278515458107,0.0075898743234574795,0.0009912728564813733,0.009267248213291168,0.007416232954710722,-0.036317236721515656,-0.0009170536650344729,-0.0012600959744304419,0.11465831845998764,0.27908915281295776,0.11954038590192795,0.5482604503631592,1.9706987142562866,0.0,2.875,0.0,102972.0
99,0.14969182014465332,10.890000343322754,0.004670008085668087,-0.014271342195570469,0.00017085937724914402,0.6562620401382446,0.019285153597593307,0.008006111718714237,0.008015858009457588,0.0010864899959415197,0.009538130834698677,0.0077505335211753845,-0.03734751418232918,-0.0009709992446005344,-0.0013789820950478315,0.11796639859676361,0.2712238132953644,0.12047635018825531,0.5443386435508728,1.9587501287460327,0.0,3.5416667461395264,0.0,104543.0
101,0.1739058941602707,11.649999618530273,0.004994981922209263,-0.012869657948613167,0.00017085937724914402,0.6509420275688171,0.019961126148700714,0.008317265659570694,0.008592448197305202,0.0012233476154506207,0.00983483251184225,0.008043518289923668,-0.03813804313540459,-0.0009281465318053961,-0.0011928462190553546,0.12002994865179062,0.27023354172706604,0.12085777521133423,0.5424914360046387,1.9344600439071655,0.0,4.6666669845581055,0.0,102232.0
104,0.17054292559623718,10.890000343322754,0.005075617227703333,-0.015179673209786415,0.00017085937724914402,0.6439011693000793,0.02087700366973877,0.00869331881403923,0.009183641523122787,0.001388206030242145,0.010182494297623634,0.008480916731059551,-0.03941812366247177,-0.0009681658702902496,-0.0012022587470710278,0.12572713196277618,0.26503634452819824,0.12229636311531067,0.5416833162307739,1.9176387786865234,0.0,5.0,0.0,102207.0
106,0.19470533728599548,12.0600004196167,0.010348422452807426,-0.007212249096482992,9.999999747378752e-06,0.6388339996337891,0.021447664126753807,0.008954556658864021,0.009626073762774467,0.0015158135211095214,0.010391462594270706,0.008795954287052155,-0.04001414403319359,-0.0009029571665450931,-0.0016550335567444563,0.12970243394374847,0.2553740441799164,0.12380583584308624,0.541454017162323,1.911818265914917,0.0,6.2916669845581055,0.0,102377.0
107,0.19485728442668915,13.010000228881836,0.008424230851233006,-0.00819126982241869,0.00011390625149942935,0.6372845768928528,0.022366270422935486,0.009332055225968361,0.010243616998195648,0.0016596950590610504,0.010792396031320095,0.009157424792647362,-0.04149366170167923,-0.0009722337126731873,-0.001380029134452343,0.13342556357383728,0.2613166272640228,0.1251239776611328,0.5424909591674805,1.8994665145874023,0.0,6.833333492279053,0.0,104031.0
111,0.21591661870479584,11.770000457763672,0.007099072448909283,-0.014247652143239975,0.00017085937724914402,0.6258167028427124,0.023442815989255905,0.009885731153190136,0.011005492880940437,0.0019333170494064689,0.01121441274881363,0.009720152243971825,-0.042964451014995575,-0.001009898609481752,-0.001337260939180851,0.142654150724411,0.25329363346099854,0.12818020582199097,0.539155125617981,1.8669986724853516,0.0,8.083333969116211,0.0,102453.0
116,0.2671440839767456,15.960000038146973,0.00747089134529233,-0.013749810867011547,0.00017085937724914402,0.6132346987724304,0.025687601417303085,0.010888967663049698,0.012636085972189903,0.0024279868230223656,0.0120769664645195,0.010790249332785606,-0.045504309237003326,-0.001031939871609211,-0.001407901057973504,0.15309852361679077,0.24843661487102509,0.13148921728134155,0.5385622978210449,1.8421003818511963,0.0,8.75,0.0,104180.0
118,0.3077824115753174,14.220000267028809,0.007391559891402721,-0.012693141587078571,0.00017085937724914402,0.6076453328132629,0.026655122637748718,0.0113208694383502,0.013385750353336334,0.0026701679453253746,0.012522881850600243,0.01120687648653984,-0.04686474800109863,-0.0010226781014353037,-0.0009986519580706954,0.1585690826177597,0.25093162059783936,0.1343199610710144,0.5372468829154968,1.8243755102157593,0.0,11.125,0.0,103059.0
121,0.3546653091907501,18.40999984741211,0.011422337032854557,-0.01028839498758316,7.593750342493877e-05,0.6007457971572876,0.027868282049894333,0.011902074329555035,0.014240285381674767,0.0030089819338172674,0.012936729937791824,0.011841870844364166,-0.04805159196257591,-0.0010160267120227218,-0.0013485802337527275,0.1662214994430542,0.2473907172679901,0.13610270619392395,0.5365530848503113,1.8207178115844727,0.0,10.458333969116211,0.0,101604.0
122,0.3362167775630951,16.479999542236328,0.00871443934738636,-0.013466978445649147,0.00017085937724914402,0.5983185172080994,0.029333967715501785,0.01240231841802597,0.015246586874127388,0.0032976092770695686,0.013562574982643127,0.01250629872083664,-0.05051289498806,-0.0011756070889532566,-0.001227717730216682,0.1748623102903366,0.2481652796268463,0.13952094316482544,0.5401546955108643,1.8130954504013062,0.0,12.125,0.0,101312.0
127,0.4205983281135559,19.049999237060547,0.009913327172398567,-0.013254228048026562,0.00011390625149942935,0.5870797634124756,0.03225598856806755,0.013750499114394188,0.0172831192612648,0.004029352217912674,0.01465855073183775,0.013988137245178223,-0.054246898740530014,-0.001182999461889267,-0.0009034535614773631,0.19341278076171875,0.2501751184463501,0.14609073102474213,0.5482019782066345,1.7959644794464111,0.0,14.5,0.0,102312.0
131,0.4623852074146271,21.260000228881836,0.012688634917140007,-0.011114390566945076,0.00017085937724914402,0.5800037384033203,0.03424132615327835,0.014567278325557709,0.018667761236429214,0.0046116686426103115,0.015326440334320068,0.015105314552783966,-0.056585054844617844,-0.0012395614758133888,-0.0013380356831476092,0.2061094045639038,0.24838390946388245,0.1497303694486618,0.5529766082763672,1.7782200574874878,0.0,16.0,0.0,101076.0
134,0.5064994096755981,22.190000534057617,0.012902570888400078,-0.013391767628490925,0.00011390625149942935,0.5730761885643005,0.035724543035030365,0.015296231023967266,0.019770290702581406,0.005063887685537338,0.015800265595316887,0.01592501997947693,-0.0583556704223156,-0.0012573925778269768,-0.0010612360201776028,0.2177170217037201,0.24491795897483826,0.15330596268177032,0.5510671138763428,1.7511552572250366,0.0,15.291666984558105,0.0,101832.0
136,0.5247912406921387,23.739999771118164,0.0129261314868927,-0.0118125444278121,0.00017085937724914402,0.570000410079956,0.03775186464190483,0.01622118055820465,0.021186545491218567,0.005593388807028532,0.016651576384902,0.016858935356140137,-0.06131252646446228,-0.0012875183019787073,-0.001200431608594954,0.22998104989528656,0.24886779487133026,0.15723083913326263,0.5594538450241089,1.7487977743148804,0.0,16.541667938232422,0.0,100390.0
138,0.49774545431137085,21.489999771118164,0.013082909397780895,-0.013561701402068138,0.00011390625149942935,0.5658061504364014,0.039041437208652496,0.01677042618393898,0.02220841869711876,0.005957243498414755,0.01709739677608013,0.017564374953508377,-0.06283237040042877,-0.0013571439776569605,-0.001053308486007154,0.23366205394268036,0.24451184272766113,0.15845522284507751,0.5598586797714233,1.7508971691131592,0.0,16.416667938232422,0.0,102505.0
139,0.4354479908943176,18.450000762939453,0.013443593867123127,-0.013430491089820862,0.00017085937724914402,0.5634514689445496,0.038438864052295685,0.016478586941957474,0.02175202965736389,0.0059154098853468895,0.016840090975165367,0.017304664477705956,-0.061610378324985504,-0.0012404827866703272,-0.0008514318033121526,0.23484328389167786,0.24618607759475708,0.15925413370132446,0.5626656413078308,1.7611911296844482,0.0,16.75,0.0,103785.0
142,0.5450176000595093,23.420000076293945,0.01580314338207245,-0.01120059471577406,0.00017085937724914402,0.5573093891143799,0.04072372615337372,0.017493702471256256,0.023382922634482384,0.006632346194237471,0.01757982186973095,0.018616434186697006,-0.06420005857944489,-0.0013401962351053953,-0.0009609988192096353,0.25214770436286926,0.24462001025676727,0.1645912528038025,0.5662248134613037,1.7430490255355835,0.0,18.58333396911621,0.0,102499.0
145,0.6754977107048035,25.65999984741211,0.014503339305520058,-0.012010845355689526,0.00017085937724914402,0.551092803478241,0.04292992502450943,0.01819237321615219,0.024905627593398094,0.007174226455390453,0.01853131502866745,0.01972285471856594,-0.06679090857505798,-0.001426070462912321,-0.0010911404388025403,0.2626217305660248,0.2456762045621872,0.16779325902462006,0.5725423097610474,1.7458584308624268,0.0,18.166667938232422,0.0,101595.0
146,0.6088131666183472,23.93000030517578,0.01563626527786255,-0.012585783377289772,0.00017085937724914402,0.5490391254425049,0.043747372925281525,0.018423378467559814,0.025545811280608177,0.007457856088876724,0.018688494339585304,0.020178360864520073,-0.06770947575569153,-0.001328292302787304,-0.0009843274019658566,0.26816290616989136,0.2451116442680359,0.16960030794143677,0.5743844509124756,1.7408390045166016,0.0,20.08333396911621,0.0,103031.0
149,0.6518236398696899,25.6299991607666,0.01647968776524067,-0.013147993944585323,0.00011390625149942935,0.5442330837249756,0.04550916701555252,0.01937318965792656,0.02675824612379074,0.008066775277256966,0.01922484114766121,0.021169988438487053,-0.0694912001490593,-0.0012696887133643031,-0.0009934958070516586,0.27789366245269775,0.24217328429222107,0.17151229083538055,0.5763885378837585,1.7325700521469116,0.0,20.125,0.0,104069.0
151,0.6291342377662659,25.09000015258789,0.01733488216996193,-0.012221423909068108,0.00017085937724914402,0.5412508845329285,0.04848366230726242,0.020706146955490112,0.02915855497121811,0.009032685309648514,0.0204104445874691,0.022523989900946617,-0.07350313663482666,-0.0013339724391698837,-0.0011288565583527088,0.2908473014831543,0.24695050716400146,0.17652438580989838,0.584038257598877,1.734632968902588,0.0,20.916667938232422,0.0,102210.0
154,0.7791054248809814,28.540000915527344,0.017586300149559975,-0.011956960894167423,0.00017085937724914402,0.5358880758285522,0.04854393005371094,0.021003104746341705,0.02912021055817604,0.00920120533555746,0.020284416154026985,0.02277042530477047,-0.07227231562137604,-0.0012101891916245222,-0.001143366564065218,0.2932993769645691,0.23942986130714417,0.17597857117652893,0.5796935558319092,1.743302345275879,0.0,19.416667938232422,0.0,102092.0
